Design,nRAS,nBTBEntries,nBHTEntries,nICacheSets,nICacheWays,nICacheTLBWays,MulDivUnroll,useVM,nDCacheSets,nDCacheWays,nDCacheTLBWays,nMSHRs,chipfinish_Total_Area,cts_Total_Area,floorplan_Total_Area,placement_Total_Area,route_Total_Area,chipfinish_Fast_Total_Power(nW),chipfinish_Slow_Total_Power(nW),chipfinish_Typical_Total_Power(nW),cts_Fast_Total_Power(nW),cts_Slow_Total_Power(nW),cts_Typical_Total_Power(nW),floorplan_Fast_Total_Power(nW),floorplan_Slow_Total_Power(nW),floorplan_Typical_Total_Power(nW),placement_Fast_Total_Power(nW),placement_Slow_Total_Power(nW),placement_Typical_Total_Power(nW),route_Fast_Total_Power(nW),route_Slow_Total_Power(nW),route_Typical_Total_Power(nW),chipfinish_FUNC_Fast_(Setup)_WNS,chipfinish_FUNC_Slow_(Setup)_WNS,chipfinish_FUNC_Typical_(Setup)_WNS,cts_FUNC_Fast_(Setup)_WNS,cts_FUNC_Slow_(Setup)_WNS,cts_FUNC_Typical_(Setup)_WNS,floorplan_FUNC_Fast_(Setup)_WNS,floorplan_FUNC_Slow_(Setup)_WNS,floorplan_FUNC_Typical_(Setup)_WNS,floorplan.zwlm_FUNC_Fast_(Setup)_WNS,floorplan.zwlm_FUNC_Slow_(Setup)_WNS,floorplan.zwlm_FUNC_Typical_(Setup)_WNS,placement_FUNC_Fast_(Setup)_WNS,placement_FUNC_Slow_(Setup)_WNS,placement_FUNC_Typical_(Setup)_WNS,route_FUNC_Fast_(Setup)_WNS,route_FUNC_Slow_(Setup)_WNS,route_FUNC_Typical_(Setup)_WNS,route.no_si_FUNC_Fast_(Setup)_WNS,route.no_si_FUNC_Slow_(Setup)_WNS,route.no_si_FUNC_Typical_(Setup)_WNS,Frequency
RocketTile_90,9.0,0.0,256.0,64.0,4.0,16.0,8.0,1.0,64.0,1.0,32.0,2.0,47920.9306,47920.9306,47920.9306,47920.9306,47920.9306,7779100.0,1222500.0,2336900.0,7745300.0,1210900.0,2317700.0,8969700.0,1138100.0,2422200.0,7712700.0,1213800.0,2245100.0,7775400.0,1221800.0,2335200.0,6.5564,2.0466,5.4002,6.4925,2.2465,5.3575,6.6448,2.6364,5.5674,7.0511,3.4797,6.0757,6.4847,2.5934,5.359,6.5742,2.0838,5.4223,6.5968,2.1016,5.4382,100
RocketTile_91,9.0,28.0,128.0,32.0,1.0,8.0,8.0,1.0,32.0,4.0,32.0,3.0,39824.7782,39824.7782,39824.7782,39824.7782,39824.7782,6430400.0,1272100.0,2253300.0,6389100.0,1259300.0,2229500.0,7728600.0,1188000.0,2344800.0,6318400.0,1274400.0,2139500.0,6427200.0,1271200.0,2251600.0,6.542,1.9968,5.3831,6.4948,2.222,5.3588,6.703,2.7827,5.6551,7.0784,3.5679,6.1221,6.4103,2.3846,5.2589,6.5564,2.0297,5.4029,6.5853,2.0562,5.4247,100
RocketTile_92,12.0,0.0,128.0,64.0,4.0,8.0,8.0,1.0,32.0,2.0,20.0,2.0,50042.808,50042.808,50042.808,50042.808,50042.808,8165400.0,1342600.0,2516300.0,8132700.0,1330400.0,2496400.0,9380000.0,1255700.0,2602600.0,8076000.0,1329300.0,2416900.0,8161600.0,1341800.0,2514500.0,6.5876,2.1166,5.4401,6.5259,2.3239,5.4005,6.6591,2.6542,5.5826,7.0495,3.4668,6.0728,6.5167,2.641,5.3934,6.6072,2.1576,5.4646,6.6267,2.1764,5.4796,100
RocketTile_93,0.0,56.0,128.0,32.0,4.0,32.0,8.0,0.0,64.0,2.0,4.0,2.0,43181.8776,43181.8776,43181.8776,43181.8776,43181.8776,6981600.0,1274200.0,2290400.0,6959600.0,1265800.0,2277200.0,8071000.0,1205400.0,2375600.0,6870300.0,1256100.0,2204300.0,6978300.0,1273500.0,2288900.0,6.5032,1.955,5.3338,6.433,2.1447,5.2876,6.6681,2.7159,5.5982,7.054,3.4863,6.0811,6.4608,2.545,5.3264,6.5174,1.9846,5.352,6.5445,2.0152,5.3768,100
RocketTile_94,3.0,14.0,512.0,32.0,1.0,8.0,8.0,1.0,64.0,2.0,16.0,2.0,33622.5398,33622.5398,33622.5398,33622.5398,33622.5398,5263500.0,950610.0,1725800.0,5230900.0,937760.0,1705300.0,6564800.0,864130.0,1823700.0,5141000.0,937850.0,1616400.0,5262800.0,950050.0,1724800.0,6.6345,2.2076,5.503,6.5656,2.3775,5.4521,6.7436,2.8427,5.6915,7.0515,3.4723,6.0757,6.498,2.634,5.3779,6.6532,2.246,5.5257,6.6745,2.2685,5.5438,100
RocketTile_95,12.0,14.0,512.0,64.0,1.0,32.0,8.0,0.0,64.0,4.0,24.0,3.0,44578.1952,44578.1952,44578.1952,44578.1952,44578.1952,6980400.0,1226000.0,2237500.0,6953100.0,1216600.0,2221000.0,8150500.0,1156900.0,2333400.0,6944100.0,1210500.0,2157900.0,6977900.0,1225500.0,2236100.0,6.4788,1.8801,5.306,6.3957,2.045,5.2392,6.7067,2.7658,5.6443,7.0532,3.4795,6.0786,6.3838,2.3952,5.2357,6.495,1.9131,5.3268,6.5256,1.9422,5.351,100
RocketTile_96,9.0,42.0,512.0,64.0,1.0,32.0,8.0,1.0,64.0,1.0,12.0,3.0,33238.5696,33238.5696,33238.5696,33238.5696,33238.5696,5368100.0,983430.0,1794200.0,5327200.0,969560.0,1770400.0,6712900.0,894440.0,1899800.0,5276600.0,984060.0,1690100.0,5367500.0,982930.0,1793200.0,6.5756,2.0903,5.4229,6.517,2.2939,5.3856,6.7102,2.7864,5.6498,7.0841,3.5678,6.1232,6.4577,2.5338,5.3234,6.5906,2.1222,5.4423,6.6215,2.1578,5.4692,100
RocketTile_97,0.0,56.0,1024.0,64.0,1.0,12.0,8.0,0.0,64.0,1.0,24.0,2.0,26194.9291,26194.9291,26194.9291,26194.9291,26194.9291,3997300.0,659520.0,1244700.0,3967600.0,651360.0,1229200.0,5073300.0,608440.0,1344300.0,3923700.0,656690.0,1178800.0,3995400.0,659100.0,1243800.0,6.5946,2.0953,5.4453,6.528,2.29,5.3978,6.7661,2.9049,5.7269,7.0831,3.5593,6.1218,6.4693,2.5645,5.3426,6.6137,2.135,5.4692,6.634,2.1548,5.4849,100
RocketTile_98,9.0,0.0,512.0,64.0,4.0,12.0,8.0,0.0,32.0,4.0,24.0,1.0,53364.4488,53364.4488,53364.4488,53364.4488,53364.4488,8578200.0,1397600.0,2609700.0,8548700.0,1390100.0,2595100.0,9607500.0,1333800.0,2683200.0,8482600.0,1379900.0,2522800.0,8573900.0,1396700.0,2607700.0,6.5858,2.0901,5.4358,6.5066,2.2387,5.3713,6.7508,2.9146,5.7172,7.1122,3.6244,6.1667,6.4296,2.4232,5.2825,6.6026,2.1255,5.457,6.6387,2.166,5.4905,100
RocketTile_99,3.0,42.0,0.0,64.0,2.0,20.0,4.0,0.0,64.0,4.0,24.0,1.0,46497.3624,46497.3624,46497.3624,46497.3624,46497.3624,7037100.0,1052900.0,2026100.0,7006000.0,1044500.0,2010800.0,8204900.0,983960.0,2123000.0,6945600.0,1031400.0,1939000.0,7033300.0,1052200.0,2024400.0,6.5286,1.9855,5.37,6.4508,2.1478,5.3036,6.6975,2.7631,5.635,7.0516,3.4822,6.0767,6.4147,2.45,5.2719,6.5442,2.0229,5.3936,6.571,2.0391,5.4077,100
RocketTile_100,6.0,42.0,128.0,32.0,1.0,8.0,8.0,0.0,32.0,1.0,12.0,1.0,23416.7947,23416.7947,23416.7947,23416.7947,23416.7947,3412300.0,590900.0,1087100.0,3385700.0,581560.0,1071500.0,4561500.0,537780.0,1196900.0,3371200.0,597130.0,1025000.0,3410900.0,590550.0,1086400.0,6.6179,2.1602,5.4758,6.531,2.3213,5.4089,6.7237,2.804,5.6663,7.0524,3.4758,6.0763,6.4977,2.5577,5.3645,6.638,2.1969,5.5018,6.6512,2.2085,5.5113,100
RocketTile_101,6.0,0.0,128.0,32.0,1.0,20.0,8.0,1.0,64.0,1.0,32.0,1.0,25837.8264,25837.8264,25837.8264,25837.8264,25837.8264,3772500.0,609670.0,1153800.0,3735300.0,598450.0,1133300.0,4947900.0,543350.0,1255300.0,3694700.0,612930.0,1072300.0,3770400.0,609040.0,1152600.0,6.6139,2.1309,5.4733,6.5386,2.2994,5.4139,6.7263,2.7911,5.6628,7.0518,3.4811,6.0759,6.466,2.5067,5.3351,6.6328,2.1711,5.496,6.6481,2.1807,5.505,100
RocketTile_102,9.0,56.0,256.0,64.0,2.0,4.0,4.0,1.0,64.0,2.0,28.0,1.0,41022.6538,41022.6538,41022.6538,41022.6538,41022.6538,6267400.0,948810.0,1833300.0,6229100.0,936130.0,1810500.0,7611900.0,862990.0,1936500.0,6174900.0,948770.0,1729800.0,6264400.0,948190.0,1831900.0,6.4879,1.9171,5.3139,6.406,2.0826,5.2487,6.6358,2.6155,5.5524,7.0522,3.4754,6.0761,6.37,2.3534,5.2154,6.506,1.9557,5.3364,6.537,1.9913,5.3662,100
RocketTile_103,0.0,28.0,1024.0,64.0,1.0,12.0,8.0,1.0,32.0,1.0,16.0,2.0,27439.7544,27439.7544,27439.7544,27439.7544,27439.7544,4268200.0,728600.0,1372700.0,4231500.0,717900.0,1352000.0,5496300.0,661380.0,1472400.0,4155700.0,735090.0,1278800.0,4266300.0,728080.0,1371700.0,6.4438,1.8022,5.2588,6.3836,2.0112,5.2194,6.7192,2.7784,5.6572,7.0474,3.4531,6.0664,6.3889,2.3603,5.2347,6.4623,1.8399,5.2826,6.4958,1.8793,5.3129,100
RocketTile_104,3.0,0.0,512.0,64.0,4.0,4.0,8.0,0.0,64.0,4.0,8.0,2.0,60592.0306,60592.0306,60592.0306,60592.0306,60592.0306,9624300.0,1497400.0,2849300.0,9597900.0,1488500.0,2834200.0,10703000.0,1426200.0,2928500.0,9550200.0,1476600.0,2765200.0,9619700.0,1496500.0,2847200.0,6.4995,1.9337,5.3295,6.4343,2.1263,5.2845,6.742,2.8488,5.6916,7.0533,3.492,6.0795,6.4023,2.4287,5.2577,6.516,1.9705,5.35,6.5405,1.9974,5.3727,100
RocketTile_105,12.0,14.0,128.0,32.0,2.0,4.0,8.0,1.0,64.0,1.0,20.0,2.0,32749.236,32749.236,32749.236,32749.236,32749.236,5111300.0,919460.0,1678500.0,5076000.0,908110.0,1658100.0,6413400.0,843030.0,1787700.0,5044400.0,922920.0,1591700.0,5109100.0,919000.0,1677400.0,6.6514,2.1712,5.5094,6.6044,2.3858,5.4847,6.615,2.601,5.5321,7.0533,3.4836,6.0799,6.5728,2.6612,5.4494,6.6659,2.2021,5.5279,6.6999,2.2446,5.5605,100
RocketTile_106,6.0,28.0,1024.0,64.0,1.0,12.0,8.0,0.0,64.0,4.0,8.0,2.0,43963.3886,43963.3886,43963.3886,43963.3886,43963.3886,6836400.0,1198300.0,2173800.0,6808100.0,1187200.0,2156100.0,75959000.0,46635000.0,58408000.0,74619000.0,47458000.0,58210000.0,6834100.0,1197800.0,2172500.0,6.5097,1.9284,5.3408,6.4408,2.1242,5.293,-178.7876,-364.8822,-218.9779,7.0494,3.4679,6.073,6.4264,2.47,5.2887,6.5286,1.9677,5.3637,6.5494,1.9907,5.3815,100
RocketTile_107,0.0,42.0,128.0,64.0,2.0,28.0,8.0,0.0,32.0,1.0,32.0,2.0,31057.1842,31057.1842,31057.1842,31057.1842,31057.1842,4928900.0,810930.0,1529000.0,4893700.0,801910.0,1511900.0,5957900.0,753920.0,1613700.0,4825800.0,803440.0,1453500.0,4926800.0,810530.0,1528000.0,6.5666,2.0137,5.4149,6.4784,2.1834,5.3426,6.5767,2.4754,5.4776,7.0495,3.4672,6.0729,6.4371,2.427,5.2965,6.5848,2.0535,5.438,6.6005,2.0667,5.4481,100
RocketTile_108,12.0,14.0,0.0,64.0,4.0,8.0,8.0,0.0,32.0,2.0,4.0,3.0,48769.2,48769.2,48769.2,48769.2,48769.2,8103700.0,1385400.0,2566200.0,8081500.0,1377300.0,2552600.0,9262500.0,1318200.0,2661100.0,8046000.0,1371400.0,2487500.0,8099800.0,1384500.0,2564400.0,6.5274,1.9788,5.3634,6.4737,2.196,5.3323,6.6814,2.7219,5.613,7.0547,3.4877,6.0807,6.4489,2.4552,5.3027,6.5433,2.0128,5.3834,6.5624,2.0303,5.398,100
RocketTile_109,0.0,56.0,128.0,32.0,2.0,24.0,4.0,1.0,32.0,2.0,32.0,3.0,35735.1696,35735.1696,35735.1696,35735.1696,35735.1696,5824600.0,1144500.0,2032400.0,5785700.0,1133200.0,2012200.0,7065200.0,1064000.0,2128600.0,5743600.0,1146700.0,1941100.0,5822000.0,1144000.0,2031200.0,6.6023,2.148,5.4639,6.5309,2.3273,5.4127,6.7193,2.7953,5.6609,7.0689,3.5103,6.1013,6.495,2.5719,5.3652,6.6154,2.1791,5.4807,6.6442,2.2099,5.507,100
RocketTile_110,3.0,42.0,1024.0,32.0,1.0,20.0,8.0,0.0,64.0,1.0,8.0,1.0,25669.3162,25669.3162,25669.3162,25669.3162,25669.3162,3929500.0,729020.0,1301600.0,3910400.0,720000.0,1287900.0,72911000.0,46181000.0,57524000.0,71712000.0,47003000.0,57351000.0,3927800.0,728610.0,1300700.0,6.5116,1.9485,5.3431,6.4488,2.1403,5.3022,-178.5376,-364.5782,-218.8335,7.0471,3.4659,6.0688,6.4136,2.389,5.2618,6.5282,1.9816,5.3639,6.5543,2.0052,5.3868,100
RocketTile_111,3.0,28.0,0.0,32.0,2.0,32.0,4.0,1.0,32.0,2.0,20.0,3.0,35912.3256,35912.3256,35912.3256,35912.3256,35912.3256,5888300.0,1146200.0,2050900.0,5845700.0,1133900.0,2027700.0,7074000.0,1065700.0,2131600.0,5765100.0,1151300.0,1945500.0,5885800.0,1145700.0,2049800.0,6.575,2.0695,5.4226,6.5127,2.2489,5.3749,6.6058,2.5693,5.5143,7.0494,3.4679,6.0731,6.4994,2.5634,5.3675,6.5898,2.1028,5.4417,6.6257,2.1421,5.4713,100
RocketTile_112,0.0,56.0,128.0,32.0,2.0,20.0,8.0,1.0,64.0,4.0,8.0,1.0,45796.2077,45796.2077,45796.2077,45796.2077,45796.2077,6895500.0,1121300.0,2092100.0,6857000.0,1109400.0,2071200.0,8076700.0,1039000.0,2177000.0,6806400.0,1115000.0,1996400.0,6892200.0,1120700.0,2090500.0,6.5904,2.1083,5.4467,6.5314,2.3082,5.4094,6.7471,2.8523,5.6947,7.0494,3.4766,6.0735,6.5239,2.6019,5.4011,6.6137,2.1554,5.4754,6.6426,2.19,5.5015,100
RocketTile_113,6.0,14.0,0.0,64.0,2.0,16.0,4.0,0.0,64.0,2.0,4.0,2.0,37614.8563,37614.8563,37614.8563,37614.8563,37614.8563,5822300.0,918290.0,1751300.0,5798600.0,911170.0,1737900.0,6868400.0,864160.0,1840500.0,5757000.0,915260.0,1684000.0,5819700.0,917820.0,1750200.0,6.656,2.2423,5.5289,6.6099,2.4254,5.4958,6.7042,2.7535,5.6394,7.0517,3.4753,6.0758,6.5365,2.6758,5.4137,6.6715,2.2744,5.5478,6.72,2.3373,5.5963,100
RocketTile_114,3.0,28.0,0.0,64.0,2.0,24.0,4.0,1.0,64.0,4.0,32.0,1.0,49365.949,49365.949,49365.949,49365.949,49365.949,7444300.0,1114500.0,2150600.0,7410300.0,1103300.0,2131000.0,8736400.0,1037100.0,2257000.0,7417500.0,1114500.0,2067900.0,7440800.0,1113800.0,2149100.0,6.6044,2.14,5.4673,6.5516,2.3541,5.4354,6.7431,2.8377,5.6887,7.056,3.4955,6.0845,6.4996,2.6207,5.3815,6.6194,2.1729,5.4846,6.6438,2.1937,5.5047,100
RocketTile_115,0.0,28.0,256.0,32.0,4.0,32.0,4.0,0.0,64.0,2.0,32.0,1.0,41784.4656,41784.4656,41784.4656,41784.4656,41784.4656,6595400.0,1159600.0,2104200.0,6577500.0,1152100.0,2092200.0,7629500.0,1097800.0,2183700.0,6520600.0,1144700.0,2026500.0,6592300.0,1158900.0,2102800.0,6.5761,2.1225,5.4327,6.5238,2.3219,5.4018,6.6923,2.7409,5.632,7.0757,3.5218,6.1107,6.4777,2.5449,5.3466,6.5946,2.1598,5.4553,6.6181,2.1844,5.4762,100
RocketTile_116,12.0,56.0,128.0,32.0,4.0,12.0,8.0,0.0,32.0,4.0,24.0,1.0,48562.7141,48562.7141,48562.7141,48562.7141,48562.7141,7794400.0,1464700.0,2590000.0,7758500.0,1454200.0,2571500.0,9010200.0,1386200.0,2685300.0,7711000.0,1451000.0,2496700.0,7790700.0,1463800.0,2588300.0,6.5167,1.941,5.3464,6.4625,2.1572,5.3152,6.7054,2.7725,5.6537,7.0626,3.491,6.0901,6.3883,2.3456,5.231,6.5343,1.9788,5.3687,6.5611,2.0068,5.3907,100
RocketTile_117,12.0,0.0,128.0,32.0,1.0,8.0,8.0,1.0,64.0,1.0,24.0,1.0,25537.7966,25537.7966,25537.7966,25537.7966,25537.7966,3733600.0,603630.0,1148200.0,3705300.0,593830.0,1130600.0,4868300.0,540080.0,1239500.0,3660800.0,608420.0,1065700.0,3732000.0,603230.0,1147400.0,6.5025,1.9103,5.3294,6.4337,2.1072,5.2815,6.735,2.842,5.6806,7.0511,3.4832,6.0763,6.4071,2.4275,5.264,6.5179,1.9459,5.3496,6.5485,1.9774,5.3774,100
RocketTile_118,6.0,0.0,512.0,32.0,2.0,32.0,4.0,1.0,64.0,4.0,12.0,2.0,47512.008,47512.008,47512.008,47512.008,47512.008,7329300.0,1238300.0,2300900.0,7290800.0,1226400.0,2279200.0,8675100.0,1157800.0,2408000.0,7262200.0,1240600.0,2203800.0,7325900.0,1237700.0,2299400.0,6.5128,1.9383,5.3476,6.4543,2.148,5.3058,6.7221,2.8066,5.6676,7.0849,3.5571,6.1229,6.4053,2.4365,5.2625,6.5286,1.9735,5.3688,6.5505,1.9926,5.3844,100
RocketTile_119,0.0,42.0,128.0,64.0,1.0,20.0,4.0,0.0,32.0,2.0,20.0,3.0,29834.4384,29834.4384,29834.4384,29834.4384,29834.4384,4775400.0,890730.0,1614600.0,4749600.0,883110.0,1600200.0,5863300.0,841570.0,1714400.0,4714900.0,893590.0,1548100.0,4773500.0,890410.0,1613700.0,6.5428,1.9876,5.3764,6.4714,2.1726,5.3281,6.7433,2.8468,5.6918,7.0826,3.5693,6.1217,6.4315,2.4807,5.2959,6.5592,2.0226,5.3997,6.5775,2.0378,5.4127,100
RocketTile_120,9.0,0.0,128.0,64.0,1.0,24.0,4.0,0.0,64.0,1.0,20.0,2.0,26176.4885,26176.4885,26176.4885,26176.4885,26176.4885,3988000.0,657260.0,1241200.0,3960800.0,649600.0,1226900.0,5078400.0,608450.0,1345600.0,3929700.0,656740.0,1179700.0,3985800.0,656830.0,1240100.0,6.6714,2.2761,5.5453,6.5528,2.3343,5.4318,6.7354,2.831,5.684,7.083,3.5588,6.1215,6.5254,2.6893,5.4144,6.687,2.3093,5.5648,6.7041,2.3264,5.5785,100
RocketTile_121,0.0,28.0,0.0,32.0,2.0,4.0,4.0,1.0,64.0,2.0,16.0,2.0,36533.5344,36533.5344,36533.5344,36533.5344,36533.5344,5644100.0,991690.0,1815600.0,5611300.0,981140.0,1797300.0,6823700.0,922210.0,1914500.0,5605800.0,993710.0,1741700.0,5641400.0,991150.0,1814400.0,6.5557,2.0289,5.3946,6.5033,2.2387,5.3647,6.6043,2.5479,5.5081,7.0494,3.4678,6.073,6.4638,2.5518,5.3304,6.5733,2.0632,5.4167,6.6009,2.0936,5.4406,100
RocketTile_122,0.0,56.0,512.0,64.0,1.0,28.0,4.0,1.0,32.0,2.0,8.0,3.0,33068.1442,33068.1442,33068.1442,33068.1442,33068.1442,5320500.0,991700.0,1799500.0,5282100.0,979910.0,1778600.0,6553600.0,915620.0,1899300.0,5236400.0,997700.0,1709200.0,5318200.0,991070.0,1798200.0,6.6065,2.1206,5.4655,6.5335,2.295,5.4096,6.7303,2.8391,5.6859,7.083,3.5592,6.1216,6.4989,2.5423,5.3684,6.6202,2.1537,5.4838,6.6406,2.1702,5.4975,100
RocketTile_123,6.0,56.0,1024.0,32.0,4.0,16.0,8.0,0.0,32.0,4.0,20.0,2.0,50672.9362,50672.9362,50672.9362,50672.9362,50672.9362,8448500.0,1708600.0,2951300.0,8420800.0,1697900.0,2934500.0,77663000.0,47131000.0,59185000.0,76212000.0,47967000.0,58978000.0,8444500.0,1707700.0,2949400.0,6.5844,2.1357,5.4403,6.5212,2.307,5.3935,-178.6459,-365.0724,-219.0074,7.0487,3.471,6.0713,6.4741,2.5748,5.3439,6.5979,2.1632,5.4582,6.6331,2.2024,5.4897,100
RocketTile_124,0.0,42.0,0.0,64.0,1.0,24.0,4.0,1.0,64.0,2.0,4.0,1.0,32769.8654,32769.8654,32769.8654,32769.8654,32769.8654,4857800.0,731270.0,1416300.0,4823100.0,720070.0,1396700.0,6051900.0,656870.0,1511900.0,4756600.0,728820.0,1322900.0,4855400.0,730580.0,1415000.0,6.6191,2.1711,5.477,6.5495,2.3362,5.422,6.7331,2.8362,5.6885,7.0514,3.4731,6.0768,6.4946,2.5711,5.3608,6.6344,2.2057,5.4961,6.6579,2.2268,5.5159,100
RocketTile_125,6.0,14.0,0.0,64.0,4.0,8.0,4.0,1.0,64.0,2.0,20.0,1.0,51332.832,51332.832,51332.832,51332.832,51332.832,8115800.0,1221500.0,2352600.0,8085200.0,1211200.0,2335600.0,9310500.0,1135700.0,2438600.0,8032800.0,1205700.0,2256900.0,8111900.0,1220800.0,2350900.0,6.5933,2.1076,5.4486,6.5174,2.277,5.3897,6.721,2.8253,5.6672,7.0841,3.5738,6.1235,6.4933,2.5791,5.368,6.6106,2.1427,5.4702,6.632,2.1644,5.488,100
RocketTile_126,6.0,0.0,512.0,32.0,2.0,32.0,4.0,0.0,64.0,1.0,28.0,3.0,30341.2824,30341.2824,30341.2824,30341.2824,30341.2824,4876600.0,931820.0,1670100.0,4855000.0,925020.0,1657900.0,5971600.0,876980.0,1770700.0,4832200.0,932060.0,1609800.0,4874400.0,931340.0,1669100.0,6.5676,2.0199,5.4078,6.4963,2.2298,5.3639,6.7626,2.8583,5.7139,7.0555,3.4714,6.0789,6.4713,2.4976,5.3381,6.581,2.047,5.423,6.6195,2.0947,5.4618,100
RocketTile_127,3.0,28.0,256.0,32.0,2.0,8.0,4.0,0.0,64.0,2.0,16.0,2.0,35558.4514,35558.4514,35558.4514,35558.4514,35558.4514,5523800.0,984650.0,1790800.0,5497200.0,975780.0,1774800.0,6691800.0,921930.0,1892300.0,5496700.0,982050.0,1722600.0,5521200.0,984120.0,1789600.0,6.4936,1.9126,5.3204,6.4164,2.0931,5.2646,6.6725,2.7016,5.5994,7.0627,3.5005,6.0927,6.3869,2.4061,5.2412,6.5129,1.9523,5.3443,6.5352,1.9725,5.364,100
RocketTile_128,6.0,14.0,512.0,64.0,2.0,32.0,8.0,0.0,32.0,4.0,16.0,2.0,43619.364,43619.364,43619.364,43619.364,43619.364,6994200.0,1261600.0,2277900.0,6969200.0,1252500.0,2262300.0,8172400.0,1192700.0,2370600.0,6911600.0,1243300.0,2188900.0,6990900.0,1261000.0,2276400.0,6.6416,2.1889,5.5016,6.5657,2.36,5.4423,6.6745,2.7002,5.6048,7.0528,3.4844,6.0786,6.5001,2.5629,5.3681,6.6557,2.218,5.5196,6.6739,2.2359,5.5344,100
RocketTile_129,12.0,56.0,1024.0,32.0,1.0,8.0,8.0,0.0,64.0,1.0,12.0,2.0,27576.0893,27576.0893,27576.0893,27576.0893,27576.0893,4380100.0,856610.0,1508800.0,4354500.0,846000.0,1492400.0,73470000.0,46296000.0,57740000.0,72175000.0,47130000.0,57555000.0,4378100.0,856070.0,1507800.0,6.5777,2.0988,5.428,6.5175,2.2989,5.3909,-178.7835,-364.7477,-218.9843,7.0547,3.4916,6.0823,6.5166,2.6611,5.3983,6.5974,2.1395,5.4526,6.6177,2.1587,5.4693,100
RocketTile_130,0.0,42.0,1024.0,32.0,4.0,8.0,8.0,1.0,32.0,2.0,8.0,2.0,42940.3162,42940.3162,42940.3162,42940.3162,42940.3162,7036900.0,1350700.0,2393300.0,7003400.0,1339400.0,2374300.0,8221500.0,1268600.0,2479100.0,6949400.0,1340200.0,2296000.0,7033800.0,1350000.0,2391800.0,6.566,2.0362,5.4082,6.5126,2.247,5.3754,6.7106,2.8084,5.663,7.0831,3.5703,6.1219,6.4791,2.5188,5.3421,6.5834,2.0747,5.4313,6.6071,2.098,5.45,100
RocketTile_131,6.0,14.0,256.0,32.0,2.0,24.0,4.0,1.0,64.0,1.0,4.0,3.0,34660.1952,34660.1952,34660.1952,34660.1952,34660.1952,5633000.0,1076000.0,1935800.0,5600100.0,1063800.0,1915200.0,6886200.0,995720.0,2031300.0,5552000.0,1081300.0,1839700.0,5630500.0,1075500.0,1934600.0,6.4775,1.8467,5.3039,6.4189,2.0435,5.2643,6.7369,2.8386,5.6851,7.0512,3.4731,6.0759,6.3902,2.3327,5.2362,6.4916,1.8786,5.3229,6.5245,1.9081,5.3495,100
RocketTile_132,12.0,56.0,512.0,64.0,2.0,16.0,8.0,1.0,64.0,2.0,16.0,3.0,44776.0354,44776.0354,44776.0354,44776.0354,44776.0354,7241200.0,1239200.0,2310200.0,7198600.0,1224700.0,2284700.0,8618900.0,1143300.0,2404500.0,7149200.0,1238800.0,2195700.0,7237900.0,1238500.0,2308700.0,6.6211,2.151,5.4795,6.5724,2.3707,5.4562,6.5569,2.4687,5.4547,7.0534,3.4759,6.0786,6.536,2.6215,5.4148,6.6356,2.1826,5.4999,6.6681,2.2212,5.5292,100
RocketTile_133,3.0,56.0,0.0,64.0,1.0,16.0,8.0,0.0,64.0,4.0,20.0,3.0,43011.2333,43011.2333,43011.2333,43011.2333,43011.2333,6667200.0,1134600.0,2098200.0,6643600.0,1125700.0,2083400.0,7815400.0,1072900.0,2200200.0,6596300.0,1123400.0,2020900.0,6664300.0,1134100.0,2096900.0,6.5249,2.0721,5.4232,6.513,2.2678,5.3833,6.6849,2.7401,5.6271,7.083,3.5595,6.1215,6.4702,2.5566,5.343,6.5412,2.1086,5.4452,6.6162,2.1393,5.4692,100
RocketTile_134,3.0,28.0,256.0,32.0,4.0,28.0,8.0,0.0,64.0,4.0,24.0,1.0,53528.1437,53528.1437,53528.1437,53528.1437,53528.1437,8379000.0,1453100.0,2637400.0,8354700.0,1443500.0,2622100.0,9490200.0,1374200.0,2715800.0,8290600.0,1431300.0,2546300.0,8374900.0,1452200.0,2635500.0,6.5246,1.9625,5.3605,6.45,2.1549,5.3087,6.7676,2.9083,5.7291,7.083,3.5685,6.1215,6.44,2.4829,5.3044,6.5433,2.0027,5.3845,6.5666,2.0271,5.4038,100
RocketTile_135,12.0,42.0,512.0,32.0,4.0,16.0,8.0,1.0,64.0,1.0,28.0,3.0,44776.0354,44776.0354,44776.0354,44776.0354,44776.0354,7578000.0,1466600.0,2621900.0,7528100.0,1452300.0,2595400.0,8863000.0,1376000.0,2700600.0,7431200.0,1462200.0,2493700.0,7574500.0,1465900.0,2620300.0,6.4829,1.899,5.3106,6.4314,2.1213,5.2802,6.636,2.602,5.5532,7.0509,3.4795,6.0758,6.4446,2.5109,5.3084,6.4984,1.9339,5.3313,6.5196,1.9566,5.3495,100
RocketTile_136,9.0,28.0,512.0,32.0,2.0,20.0,8.0,0.0,64.0,1.0,28.0,1.0,29492.3837,29492.3837,29492.3837,29492.3837,29492.3837,4523800.0,805140.0,1459400.0,4493600.0,795480.0,1442200.0,5673500.0,739880.0,1554000.0,4439900.0,791660.0,1376300.0,4521700.0,804720.0,1458400.0,6.5188,2.09,5.4216,6.518,2.3014,5.3891,6.6665,2.6738,5.5901,7.0509,3.4714,6.0752,6.4891,2.5939,5.3622,6.537,2.1243,5.442,6.6135,2.1431,5.4603,100
