Design,nRAS,nBTBEntries,nBHTEntries,nICacheSets,nICacheWays,nICacheTLBWays,MulDivUnroll,useVM,nDCacheSets,nDCacheWays,nDCacheTLBWays,nMSHRs,chipfinish_Total_Area,cts_Total_Area,floorplan_Total_Area,placement_Total_Area,route_Total_Area,chipfinish_Fast_Total_Power(nW),chipfinish_Slow_Total_Power(nW),chipfinish_Typical_Total_Power(nW),cts_Fast_Total_Power(nW),cts_Slow_Total_Power(nW),cts_Typical_Total_Power(nW),floorplan_Fast_Total_Power(nW),floorplan_Slow_Total_Power(nW),floorplan_Typical_Total_Power(nW),placement_Fast_Total_Power(nW),placement_Slow_Total_Power(nW),placement_Typical_Total_Power(nW),route_Fast_Total_Power(nW),route_Slow_Total_Power(nW),route_Typical_Total_Power(nW),chipfinish_FUNC_Fast_(Setup)_WNS,chipfinish_FUNC_Slow_(Setup)_WNS,chipfinish_FUNC_Typical_(Setup)_WNS,cts_FUNC_Fast_(Setup)_WNS,cts_FUNC_Slow_(Setup)_WNS,cts_FUNC_Typical_(Setup)_WNS,floorplan_FUNC_Fast_(Setup)_WNS,floorplan_FUNC_Slow_(Setup)_WNS,floorplan_FUNC_Typical_(Setup)_WNS,floorplan.zwlm_FUNC_Fast_(Setup)_WNS,floorplan.zwlm_FUNC_Slow_(Setup)_WNS,floorplan.zwlm_FUNC_Typical_(Setup)_WNS,placement_FUNC_Fast_(Setup)_WNS,placement_FUNC_Slow_(Setup)_WNS,placement_FUNC_Typical_(Setup)_WNS,route_FUNC_Fast_(Setup)_WNS,route_FUNC_Slow_(Setup)_WNS,route_FUNC_Typical_(Setup)_WNS,route.no_si_FUNC_Fast_(Setup)_WNS,route.no_si_FUNC_Slow_(Setup)_WNS,route.no_si_FUNC_Typical_(Setup)_WNS,Frequency
RocketTile_83,12.0,0.0,1024.0,32.0,1.0,20.0,8.0,0.0,64.0,2.0,24.0,3.0,33238.5696,33238.5696,33238.5696,33238.5696,33238.5696,101930000.0,40505000.0,60016000.0,98399000.0,40061000.0,58949000.0,69373000.0,33684000.0,47843000.0,98149000.0,36422000.0,56240000.0,101950000.0,40513000.0,60030000.0,-0.2956,-0.4998,-0.3546,-0.2547,-0.4725,-0.3186,-0.8591,-1.4757,-1.0649,-0.3555,-0.8174,-0.4954,-0.2294,-0.4236,-0.2881,-0.2955,-0.4991,-0.3541,-0.2565,-0.4668,-0.3218,4000
RocketTile_84,3.0,28.0,128.0,64.0,4.0,4.0,8.0,0.0,32.0,2.0,32.0,1.0,49808.196,49808.196,49808.196,49808.196,49808.196,132290000.0,54498000.0,78938000.0,128560000.0,53915000.0,77700000.0,96926000.0,45677000.0,64520000.0,125860000.0,48547000.0,72994000.0,132260000.0,54484000.0,78917000.0,-0.2581,-0.4714,-0.3196,-0.303,-0.5064,-0.3719,-0.8931,-1.5967,-1.125,-0.3924,-0.7806,-0.5194,-0.2566,-0.4095,-0.3097,-0.2568,-0.4704,-0.3191,-0.2516,-0.4596,-0.314,4000
RocketTile_85,9.0,14.0,1024.0,64.0,4.0,16.0,8.0,0.0,32.0,4.0,4.0,2.0,59245.2619,59245.2619,59245.2619,59245.2619,59245.2619,172010000.0,75082000.0,107970000.0,168460000.0,74514000.0,106860000.0,2843700000.0,1884600000.0,2334000000.0,2882600000.0,1889100000.0,2347200000.0,171960000.0,75063000.0,107940000.0,-0.3356,-0.536,-0.3957,-0.3372,-0.5365,-0.4012,-188.054,-373.7423,-228.3628,-0.3828,-0.8008,-0.5166,-0.2559,-0.4309,-0.31,-0.3345,-0.5346,-0.3941,-0.304,-0.5085,-0.3638,4000
RocketTile_86,3.0,0.0,0.0,64.0,2.0,24.0,4.0,1.0,64.0,4.0,12.0,2.0,53148.4416,53148.4416,53148.4416,53148.4416,53148.4416,134880000.0,55734000.0,80863000.0,131000000.0,55133000.0,79531000.0,95591000.0,46168000.0,64847000.0,128820000.0,49105000.0,74395000.0,134840000.0,55718000.0,80838000.0,-0.2694,-0.496,-0.3352,-0.2759,-0.501,-0.343,-0.8804,-1.5275,-1.1006,-0.4033,-0.797,-0.5306,-0.2321,-0.4346,-0.2929,-0.2692,-0.4949,-0.335,-0.2523,-0.4863,-0.3141,4000
RocketTile_87,12.0,42.0,128.0,32.0,4.0,4.0,8.0,0.0,64.0,4.0,32.0,2.0,57776.5224,57776.5224,57776.5224,57776.5224,57776.5224,156760000.0,68445000.0,97348000.0,152390000.0,67728000.0,95859000.0,117690000.0,59285000.0,81813000.0,152360000.0,62848000.0,92478000.0,156720000.0,68425000.0,97320000.0,-0.3219,-0.524,-0.3871,-0.3785,-0.5865,-0.4517,-1.1098,-1.7635,-1.3323,-0.3628,-0.7903,-0.4977,-0.2664,-0.4415,-0.3204,-0.3212,-0.5227,-0.3861,-0.3019,-0.5069,-0.3671,4000
RocketTile_88,9.0,28.0,256.0,64.0,4.0,32.0,8.0,1.0,32.0,4.0,8.0,1.0,60676.2446,60676.2446,60676.2446,60676.2446,60676.2446,164210000.0,69399000.0,99836000.0,159620000.0,68636000.0,98233000.0,120950000.0,57969000.0,81344000.0,156300000.0,61037000.0,91779000.0,164170000.0,69380000.0,99808000.0,-0.3165,-0.5203,-0.3875,-0.3722,-0.5726,-0.4388,-1.0423,-1.7955,-1.2938,-0.3722,-0.784,-0.5008,-0.2562,-0.4161,-0.3087,-0.3164,-0.5189,-0.3868,-0.3013,-0.5036,-0.3707,4000
RocketTile_89,3.0,14.0,128.0,32.0,1.0,4.0,8.0,1.0,32.0,4.0,8.0,3.0,41639.868,41639.868,41639.868,41639.868,41639.868,137940000.0,58626000.0,84897000.0,133820000.0,57941000.0,83501000.0,95368000.0,47787000.0,66861000.0,131110000.0,51419000.0,77955000.0,137920000.0,58616000.0,84882000.0,-0.2839,-0.4918,-0.3424,-0.2988,-0.4812,-0.3612,-1.1081,-1.8377,-1.3467,-0.3831,-0.811,-0.5147,-0.2525,-0.4367,-0.3068,-0.2837,-0.4918,-0.3424,-0.2602,-0.4627,-0.3205,4000
RocketTile_90,9.0,0.0,256.0,64.0,4.0,16.0,8.0,1.0,64.0,1.0,32.0,2.0,50411.2378,50411.2378,50411.2378,50411.2378,50411.2378,134200000.0,54876000.0,80221000.0,130810000.0,54304000.0,79050000.0,98156000.0,45800000.0,65522000.0,130340000.0,49310000.0,75351000.0,134180000.0,54867000.0,80207000.0,-0.2605,-0.4215,-0.3152,-0.2427,-0.4176,-0.2951,-0.9417,-1.6053,-1.1745,-0.3699,-0.796,-0.4933,-0.2294,-0.421,-0.2852,-0.2599,-0.4208,-0.3148,-0.2145,-0.4052,-0.2663,4000
RocketTile_91,9.0,28.0,128.0,32.0,1.0,8.0,8.0,1.0,32.0,4.0,32.0,3.0,42360.421,42360.421,42360.421,42360.421,42360.421,139190000.0,58601000.0,85182000.0,134770000.0,57907000.0,83702000.0,96641000.0,48097000.0,67494000.0,133550000.0,51919000.0,79143000.0,139180000.0,58602000.0,85181000.0,-0.2977,-0.5262,-0.3542,-0.2854,-0.5028,-0.3529,-0.8302,-1.5311,-1.0387,-0.3777,-0.7928,-0.5078,-0.2481,-0.4396,-0.3015,-0.2974,-0.5261,-0.3538,-0.2674,-0.4915,-0.3328,4000
RocketTile_92,12.0,0.0,128.0,64.0,4.0,8.0,8.0,1.0,32.0,2.0,20.0,2.0,52372.5394,52372.5394,52372.5394,52372.5394,52372.5394,141100000.0,59349000.0,85813000.0,137480000.0,58743000.0,84574000.0,104670000.0,50349000.0,71003000.0,137210000.0,53762000.0,80805000.0,141080000.0,59340000.0,85798000.0,-0.2483,-0.4482,-0.3104,-0.253,-0.4456,-0.3173,-0.7334,-1.3516,-0.9332,-0.3912,-0.7782,-0.5171,-0.2352,-0.4164,-0.2973,-0.2479,-0.4477,-0.3101,-0.2375,-0.434,-0.3004,4000
RocketTile_93,0.0,56.0,128.0,32.0,4.0,32.0,8.0,0.0,64.0,2.0,4.0,2.0,45396.4781,45396.4781,45396.4781,45396.4781,45396.4781,131020000.0,56202000.0,80452000.0,127720000.0,55690000.0,79395000.0,98025000.0,48404000.0,67681000.0,124680000.0,50556000.0,74746000.0,130990000.0,56190000.0,80432000.0,-0.2849,-0.4722,-0.3441,-0.2809,-0.4763,-0.3451,-0.82,-1.4914,-1.033,-0.3536,-0.7669,-0.4797,-0.2277,-0.4197,-0.2862,-0.2838,-0.4707,-0.3428,-0.259,-0.4481,-0.3191,4000
RocketTile_94,3.0,14.0,512.0,32.0,1.0,8.0,8.0,1.0,64.0,2.0,16.0,2.0,36111.5885,36111.5885,36111.5885,36111.5885,36111.5885,115250000.0,44149000.0,66555000.0,111150000.0,43521000.0,65253000.0,75650000.0,35142000.0,50247000.0,113610000.0,38677000.0,62615000.0,115230000.0,44139000.0,66540000.0,-0.283,-0.4613,-0.3444,-0.2763,-0.464,-0.3364,-0.8315,-1.4344,-1.0339,-0.3776,-0.7732,-0.5014,-0.2499,-0.4281,-0.3017,-0.2826,-0.4608,-0.344,-0.2618,-0.4401,-0.3178,4000
RocketTile_95,12.0,14.0,512.0,64.0,1.0,32.0,8.0,0.0,64.0,4.0,24.0,3.0,47030.6362,47030.6362,47030.6362,47030.6362,47030.6362,133080000.0,55559000.0,80982000.0,129440000.0,54910000.0,79755000.0,95012000.0,46757000.0,65370000.0,130170000.0,50009000.0,76695000.0,133070000.0,55552000.0,80973000.0,-0.3133,-0.5129,-0.3739,-0.3047,-0.512,-0.3741,-0.8669,-1.5124,-1.084,-0.3629,-0.7752,-0.4916,-0.2602,-0.4296,-0.3127,-0.3122,-0.5115,-0.3727,-0.283,-0.4935,-0.3485,4000
RocketTile_96,9.0,42.0,512.0,64.0,1.0,32.0,8.0,1.0,64.0,1.0,12.0,3.0,35778.289,35778.289,35778.289,35778.289,35778.289,121550000.0,46842000.0,71022000.0,117720000.0,46138000.0,69646000.0,80982000.0,36410000.0,53471000.0,119280000.0,40213000.0,66189000.0,121510000.0,46829000.0,71001000.0,-0.2598,-0.4929,-0.3234,-0.2437,-0.4734,-0.305,-0.9436,-1.6532,-1.1774,-0.383,-0.7938,-0.5145,-0.2433,-0.4309,-0.301,-0.2594,-0.4923,-0.3231,-0.2252,-0.4664,-0.2955,4000
RocketTile_97,0.0,56.0,1024.0,64.0,1.0,12.0,8.0,0.0,64.0,1.0,24.0,2.0,28397.1355,28397.1355,28397.1355,28397.1355,28397.1355,84394000.0,30914000.0,46831000.0,81493000.0,30461000.0,45877000.0,53770000.0,24625000.0,35657000.0,81917000.0,27216000.0,43692000.0,84427000.0,30928000.0,46852000.0,-0.2402,-0.4136,-0.2874,-0.2315,-0.4116,-0.2865,-0.7136,-1.3069,-0.9068,-0.3562,-0.8076,-0.4744,-0.2195,-0.4064,-0.2748,-0.241,-0.4135,-0.2869,-0.2167,-0.3944,-0.2694,4000
RocketTile_98,9.0,0.0,512.0,64.0,4.0,12.0,8.0,0.0,32.0,4.0,24.0,1.0,55602.3326,55602.3326,55602.3326,55602.3326,55602.3326,141020000.0,61024000.0,86547000.0,137980000.0,60585000.0,85606000.0,106990000.0,53433000.0,73601000.0,135240000.0,55768000.0,81181000.0,140980000.0,61003000.0,86518000.0,-0.2723,-0.4591,-0.3317,-0.2718,-0.4714,-0.3381,-0.9954,-1.6704,-1.2225,-0.3701,-0.7727,-0.4981,-0.2416,-0.441,-0.3021,-0.2718,-0.4584,-0.33,-0.2517,-0.4469,-0.3135,4000
RocketTile_99,3.0,42.0,0.0,64.0,2.0,20.0,4.0,0.0,64.0,4.0,24.0,1.0,48562.7141,48562.7141,48562.7141,48562.7141,48562.7141,113500000.0,46214000.0,66650000.0,110240000.0,45751000.0,65612000.0,81133000.0,39594000.0,54807000.0,109120000.0,41684000.0,62217000.0,113480000.0,46202000.0,66632000.0,-0.3121,-0.4945,-0.3712,-0.2846,-0.4899,-0.3525,-0.933,-1.5981,-1.1524,-0.3626,-0.7662,-0.4904,-0.2334,-0.4079,-0.2903,-0.3105,-0.4934,-0.3699,-0.2576,-0.4698,-0.3235,4000
RocketTile_100,6.0,42.0,128.0,32.0,1.0,8.0,8.0,0.0,32.0,1.0,12.0,1.0,25742.4221,25742.4221,25742.4221,25742.4221,25742.4221,84530000.0,29943000.0,45826000.0,81372000.0,29458000.0,44797000.0,49573000.0,21988000.0,31919000.0,79630000.0,24610000.0,40752000.0,84507000.0,29932000.0,45810000.0,-0.2267,-0.4202,-0.2851,-0.2356,-0.4227,-0.2942,-0.7086,-1.2847,-0.899,-0.39,-0.8375,-0.5222,-0.2178,-0.39,-0.2718,-0.2267,-0.42,-0.2849,-0.2199,-0.4182,-0.2762,4000
RocketTile_101,6.0,0.0,128.0,32.0,1.0,20.0,8.0,1.0,64.0,1.0,32.0,1.0,28182.168,28182.168,28182.168,28182.168,28182.168,84578000.0,29147000.0,45120000.0,80968000.0,28617000.0,43908000.0,50592000.0,22006000.0,32259000.0,81945000.0,25009000.0,41591000.0,84515000.0,29119000.0,45078000.0,-0.2364,-0.4191,-0.2939,-0.2225,-0.4268,-0.2841,-0.7001,-1.3048,-0.8899,-0.374,-0.8119,-0.5125,-0.2381,-0.4073,-0.2958,-0.236,-0.4191,-0.2935,-0.2266,-0.4116,-0.2863,4000
RocketTile_102,9.0,56.0,256.0,64.0,2.0,4.0,4.0,1.0,64.0,2.0,28.0,1.0,43571.7576,43571.7576,43571.7576,43571.7576,43571.7576,117300000.0,44346000.0,66470000.0,113110000.0,43700000.0,65060000.0,77091000.0,34781000.0,49840000.0,113160000.0,37818000.0,60698000.0,117280000.0,44334000.0,66453000.0,-0.298,-0.5058,-0.358,-0.2979,-0.5104,-0.3664,-1.1648,-1.9117,-1.4189,-0.3768,-0.801,-0.5016,-0.2382,-0.4307,-0.2972,-0.2978,-0.5052,-0.3576,-0.2799,-0.4975,-0.3491,4000
RocketTile_103,0.0,28.0,1024.0,64.0,1.0,12.0,8.0,1.0,32.0,1.0,16.0,2.0,29834.4384,29834.4384,29834.4384,29834.4384,29834.4384,97065000.0,35799000.0,54568000.0,93230000.0,35220000.0,53202000.0,59579000.0,26864000.0,39262000.0,91078000.0,29809000.0,48588000.0,97055000.0,35794000.0,54561000.0,-0.2586,-0.4447,-0.3114,-0.2437,-0.4369,-0.3038,-0.6924,-1.2373,-0.8663,-0.3396,-0.7303,-0.4602,-0.2465,-0.4322,-0.3079,-0.2566,-0.4434,-0.3095,-0.2334,-0.4201,-0.2928,4000
RocketTile_104,3.0,0.0,512.0,64.0,4.0,4.0,8.0,0.0,64.0,4.0,8.0,2.0,62797.6022,62797.6022,62797.6022,62797.6022,62797.6022,150980000.0,65509000.0,93198000.0,147490000.0,64983000.0,92103000.0,115450000.0,57170000.0,79308000.0,145900000.0,60243000.0,88090000.0,150940000.0,65487000.0,93166000.0,-0.2943,-0.5071,-0.3606,-0.2842,-0.4974,-0.3522,-0.9212,-1.5636,-1.141,-0.3855,-0.7888,-0.5148,-0.2401,-0.4282,-0.2995,-0.2937,-0.5063,-0.3598,-0.2571,-0.479,-0.3213,4000
RocketTile_105,12.0,14.0,128.0,32.0,2.0,4.0,8.0,1.0,64.0,1.0,20.0,2.0,35249.1192,35249.1192,35249.1192,35249.1192,35249.1192,108170000.0,41659000.0,62294000.0,104820000.0,41158000.0,61182000.0,73261000.0,33918000.0,48838000.0,106590000.0,36687000.0,58685000.0,108150000.0,41651000.0,62281000.0,-0.2765,-0.5181,-0.3425,-0.2813,-0.4898,-0.3476,-0.9025,-1.5376,-1.1165,-0.3602,-0.7608,-0.4803,-0.2594,-0.441,-0.3119,-0.276,-0.5183,-0.3425,-0.2574,-0.4883,-0.3284,4000
RocketTile_106,6.0,28.0,1024.0,64.0,1.0,12.0,8.0,0.0,64.0,4.0,8.0,2.0,46295.7466,46295.7466,46295.7466,46295.7466,46295.7466,133590000.0,54809000.0,80330000.0,129860000.0,54198000.0,79179000.0,2807400000.0,1865800000.0,2308300000.0,2846500000.0,1870200000.0,2321400000.0,133540000.0,54788000.0,80299000.0,-0.3223,-0.5128,-0.3819,-0.3112,-0.5088,-0.3751,-188.0614,-374.0234,-228.417,-0.3752,-0.7916,-0.5026,-0.2544,-0.4241,-0.3083,-0.3204,-0.5086,-0.3798,-0.2955,-0.4833,-0.3551,4000
RocketTile_107,0.0,42.0,128.0,64.0,2.0,28.0,8.0,0.0,32.0,1.0,32.0,2.0,33409.4328,33409.4328,33409.4328,33409.4328,33409.4328,96094000.0,36584000.0,54641000.0,93322000.0,36202000.0,53770000.0,64678000.0,30308000.0,43336000.0,91571000.0,32260000.0,50508000.0,96080000.0,36578000.0,54632000.0,-0.2499,-0.4328,-0.3118,-0.2504,-0.4323,-0.3113,-0.872,-1.4899,-1.0785,-0.3738,-0.8213,-0.4912,-0.2261,-0.407,-0.2797,-0.2493,-0.4325,-0.3113,-0.2418,-0.4253,-0.3049,4000
RocketTile_108,12.0,14.0,0.0,64.0,4.0,8.0,8.0,0.0,32.0,2.0,4.0,3.0,51095.2104,51095.2104,51095.2104,51095.2104,51095.2104,144220000.0,61398000.0,88732000.0,140420000.0,60789000.0,87413000.0,108270000.0,52865000.0,74537000.0,137910000.0,55835000.0,82982000.0,144190000.0,61383000.0,88709000.0,-0.2643,-0.4589,-0.3226,-0.2649,-0.4456,-0.3193,-0.8401,-1.4855,-1.0406,-0.3581,-0.8346,-0.4993,-0.2322,-0.4146,-0.2912,-0.2638,-0.4585,-0.3224,-0.24,-0.4333,-0.2943,4000
RocketTile_109,0.0,56.0,128.0,32.0,2.0,24.0,4.0,1.0,32.0,2.0,32.0,3.0,38001.0154,38001.0154,38001.0154,38001.0154,38001.0154,123300000.0,51231000.0,74974000.0,119610000.0,50668000.0,73742000.0,87558000.0,42737000.0,60698000.0,119470000.0,45357000.0,69764000.0,123270000.0,51220000.0,74957000.0,-0.2505,-0.4457,-0.3119,-0.257,-0.4589,-0.3205,-0.7939,-1.4359,-1.0058,-0.3743,-0.7689,-0.4993,-0.2393,-0.4245,-0.2974,-0.25,-0.444,-0.3105,-0.2393,-0.4338,-0.3011,4000
RocketTile_110,3.0,42.0,1024.0,32.0,1.0,20.0,8.0,0.0,64.0,1.0,8.0,1.0,28063.453,28063.453,28063.453,28063.453,28063.453,98314000.0,35873000.0,54760000.0,94964000.0,35342000.0,53673000.0,2775500000.0,1847900000.0,2284500000.0,2813000000.0,1851900000.0,2297100000.0,98310000.0,35875000.0,54761000.0,-0.2756,-0.48,-0.3291,-0.2764,-0.4775,-0.3395,-188.158,-373.5389,-228.1631,-0.3725,-0.7535,-0.487,-0.2574,-0.4166,-0.3104,-0.2764,-0.48,-0.3282,-0.26,-0.4619,-0.3173,4000
RocketTile_111,3.0,28.0,0.0,32.0,2.0,32.0,4.0,1.0,32.0,2.0,20.0,3.0,38299.8413,38299.8413,38299.8413,38299.8413,38299.8413,123320000.0,50941000.0,74651000.0,119320000.0,50377000.0,73361000.0,87816000.0,42770000.0,60776000.0,119360000.0,45312000.0,69768000.0,123300000.0,50933000.0,74638000.0,-0.2395,-0.4217,-0.2987,-0.2394,-0.4238,-0.3005,-0.8393,-1.4815,-1.0572,-0.3897,-0.7696,-0.5119,-0.2351,-0.4281,-0.2957,-0.2391,-0.4211,-0.2983,-0.2241,-0.4115,-0.2821,4000
RocketTile_112,0.0,56.0,128.0,32.0,2.0,20.0,8.0,1.0,64.0,4.0,8.0,1.0,48076.0344,48076.0344,48076.0344,48076.0344,48076.0344,120440000.0,49470000.0,71215000.0,117050000.0,48919000.0,70048000.0,84779000.0,41652000.0,57680000.0,117260000.0,44153000.0,66725000.0,120410000.0,49455000.0,71192000.0,-0.2603,-0.4517,-0.3124,-0.2711,-0.4721,-0.3352,-1.1132,-1.8267,-1.353,-0.3679,-0.7762,-0.4852,-0.2343,-0.4254,-0.2965,-0.258,-0.4514,-0.3099,-0.2351,-0.4441,-0.2957,4000
RocketTile_113,6.0,14.0,0.0,64.0,2.0,16.0,4.0,0.0,64.0,2.0,4.0,2.0,39847.5418,39847.5418,39847.5418,39847.5418,39847.5418,104250000.0,41183000.0,60609000.0,101430000.0,40791000.0,59746000.0,72906000.0,34712000.0,49102000.0,101260000.0,36917000.0,56771000.0,104230000.0,41177000.0,60598000.0,-0.2588,-0.4525,-0.318,-0.2577,-0.4531,-0.3197,-0.7826,-1.4204,-0.9994,-0.3769,-0.7815,-0.506,-0.2276,-0.4111,-0.2866,-0.2581,-0.4519,-0.3186,-0.234,-0.4329,-0.2949,4000
RocketTile_114,3.0,28.0,0.0,64.0,2.0,24.0,4.0,1.0,64.0,4.0,32.0,1.0,51596.8834,51596.8834,51596.8834,51596.8834,51596.8834,122600000.0,49243000.0,71555000.0,118600000.0,48626000.0,70212000.0,86836000.0,41593000.0,58132000.0,118690000.0,43998000.0,66927000.0,122580000.0,49233000.0,71540000.0,-0.2617,-0.4982,-0.3349,-0.2464,-0.4463,-0.3092,-1.0642,-1.8409,-1.3215,-0.3547,-0.7869,-0.4796,-0.231,-0.4277,-0.2898,-0.2608,-0.4972,-0.334,-0.2288,-0.4659,-0.2979,4000
RocketTile_115,0.0,28.0,256.0,32.0,4.0,32.0,4.0,0.0,64.0,2.0,32.0,1.0,43838.928,43838.928,43838.928,43838.928,43838.928,121020000.0,50564000.0,72686000.0,117730000.0,50046000.0,71571000.0,89810000.0,44048000.0,61351000.0,116200000.0,45978000.0,68179000.0,120990000.0,50552000.0,72667000.0,-0.2516,-0.4186,-0.3108,-0.2453,-0.4273,-0.3024,-0.7883,-1.4729,-1.0052,-0.4013,-0.8187,-0.5352,-0.2177,-0.4,-0.2746,-0.2509,-0.4175,-0.3099,-0.2367,-0.4048,-0.296,4000
RocketTile_116,12.0,56.0,128.0,32.0,4.0,12.0,8.0,0.0,32.0,4.0,24.0,1.0,51095.2104,51095.2104,51095.2104,51095.2104,51095.2104,147140000.0,64139000.0,90928000.0,143140000.0,63528000.0,89620000.0,109450000.0,55545000.0,76143000.0,142430000.0,58669000.0,86034000.0,147110000.0,64127000.0,90911000.0,-0.2792,-0.486,-0.344,-0.2876,-0.4998,-0.3537,-0.8708,-1.5865,-1.1074,-0.3538,-0.7633,-0.4757,-0.2692,-0.4396,-0.3226,-0.2789,-0.4856,-0.3438,-0.267,-0.473,-0.333,4000
RocketTile_117,12.0,0.0,128.0,32.0,1.0,8.0,8.0,1.0,64.0,1.0,24.0,1.0,27769.716,27769.716,27769.716,27769.716,27769.716,85655000.0,30476000.0,46432000.0,82541000.0,29964000.0,45357000.0,49818000.0,21881000.0,31944000.0,80750000.0,24922000.0,41237000.0,85668000.0,30481000.0,46439000.0,-0.2309,-0.3931,-0.284,-0.2113,-0.3879,-0.2683,-0.7262,-1.3541,-0.9316,-0.3623,-0.7787,-0.4914,-0.2202,-0.4125,-0.2744,-0.2304,-0.3923,-0.2831,-0.2159,-0.383,-0.2726,4000
RocketTile_118,6.0,0.0,512.0,32.0,2.0,32.0,4.0,1.0,64.0,4.0,12.0,2.0,49859.0856,49859.0856,49859.0856,49859.0856,49859.0856,134570000.0,56040000.0,81145000.0,130130000.0,55384000.0,79659000.0,94754000.0,46424000.0,64934000.0,126660000.0,49040000.0,74004000.0,134550000.0,56030000.0,81129000.0,-0.2704,-0.4847,-0.3272,-0.2548,-0.4732,-0.3167,-0.8555,-1.5138,-1.0691,-0.3513,-0.7517,-0.4753,-0.2428,-0.43,-0.3049,-0.2698,-0.4846,-0.3266,-0.2491,-0.4749,-0.3085,4000
RocketTile_119,0.0,42.0,128.0,64.0,1.0,20.0,4.0,0.0,32.0,2.0,20.0,3.0,32034.3739,32034.3739,32034.3739,32034.3739,32034.3739,102760000.0,41168000.0,60916000.0,99870000.0,40717000.0,59951000.0,69503000.0,33884000.0,48092000.0,98401000.0,36536000.0,56381000.0,102780000.0,41176000.0,60931000.0,-0.2641,-0.4557,-0.3271,-0.2582,-0.4531,-0.3239,-0.7621,-1.4219,-0.9625,-0.3496,-0.7519,-0.4692,-0.2267,-0.4069,-0.2821,-0.2636,-0.4545,-0.3263,-0.2517,-0.4426,-0.3137,4000
RocketTile_120,9.0,0.0,128.0,64.0,1.0,24.0,4.0,0.0,64.0,1.0,20.0,2.0,28377.9288,28377.9288,28377.9288,28377.9288,28377.9288,83932000.0,30921000.0,46867000.0,81071000.0,30461000.0,45887000.0,53727000.0,24624000.0,35636000.0,80719000.0,27200000.0,43413000.0,83932000.0,30917000.0,46863000.0,-0.2559,-0.4421,-0.3135,-0.2434,-0.4367,-0.304,-0.779,-1.4106,-0.9886,-0.3644,-0.7682,-0.4825,-0.2265,-0.4063,-0.2842,-0.2556,-0.4417,-0.3131,-0.2392,-0.4287,-0.2982,4000
RocketTile_121,0.0,28.0,0.0,32.0,2.0,4.0,4.0,1.0,64.0,2.0,16.0,2.0,38918.8066,38918.8066,38918.8066,38918.8066,38918.8066,113610000.0,45297000.0,66642000.0,109770000.0,44775000.0,65433000.0,77281000.0,36992000.0,52399000.0,108280000.0,39854000.0,61473000.0,113590000.0,45290000.0,66631000.0,-0.2906,-0.4585,-0.3421,-0.2647,-0.464,-0.3279,-0.8409,-1.5168,-1.0568,-0.3646,-0.7637,-0.484,-0.2388,-0.4347,-0.2993,-0.2913,-0.458,-0.3433,-0.2414,-0.4497,-0.3032,4000
RocketTile_122,0.0,56.0,512.0,64.0,1.0,28.0,4.0,1.0,32.0,2.0,8.0,3.0,35382.1709,35382.1709,35382.1709,35382.1709,35382.1709,114180000.0,45482000.0,67606000.0,110980000.0,44868000.0,66399000.0,77735000.0,37036000.0,53198000.0,111020000.0,40237000.0,63104000.0,114130000.0,45459000.0,67572000.0,-0.2669,-0.4847,-0.3275,-0.2681,-0.4906,-0.336,-0.8919,-1.539,-1.1022,-0.3589,-0.7654,-0.4842,-0.231,-0.4114,-0.2888,-0.2666,-0.483,-0.3273,-0.2504,-0.4755,-0.3133,4000
RocketTile_123,6.0,56.0,1024.0,32.0,4.0,16.0,8.0,0.0,32.0,4.0,20.0,2.0,53259.1675,53259.1675,53259.1675,53259.1675,53259.1675,175110000.0,75763000.0,109850000.0,170970000.0,75125000.0,108510000.0,2842100000.0,1885500000.0,2334500000.0,2883200000.0,1890200000.0,2348600000.0,175080000.0,75748000.0,109820000.0,-0.3445,-0.5323,-0.4026,-0.3338,-0.5251,-0.3972,-188.0892,-373.6108,-228.2115,-0.4013,-0.8291,-0.537,-0.2634,-0.4498,-0.3179,-0.3444,-0.5316,-0.4028,-0.3169,-0.5013,-0.3772,4000
RocketTile_124,0.0,42.0,0.0,64.0,1.0,24.0,4.0,1.0,64.0,2.0,4.0,1.0,35073.6048,35073.6048,35073.6048,35073.6048,35073.6048,95964000.0,35159000.0,52817000.0,92406000.0,34604000.0,51626000.0,58990000.0,26519000.0,38136000.0,92115000.0,29646000.0,47947000.0,95923000.0,35137000.0,52787000.0,-0.2599,-0.4689,-0.3238,-0.284,-0.4916,-0.3497,-0.9423,-1.6092,-1.1726,-0.3797,-0.8008,-0.5105,-0.2225,-0.4082,-0.2794,-0.2597,-0.4689,-0.3234,-0.2461,-0.4606,-0.3085,4000
RocketTile_125,6.0,14.0,0.0,64.0,4.0,8.0,4.0,1.0,64.0,2.0,20.0,1.0,53718.4872,53718.4872,53718.4872,53718.4872,53718.4872,136210000.0,55096000.0,80361000.0,132260000.0,54464000.0,79031000.0,97318000.0,45684000.0,64557000.0,130100000.0,48999000.0,74415000.0,136190000.0,55085000.0,80343000.0,-0.2516,-0.4374,-0.313,-0.2709,-0.4476,-0.3253,-0.7652,-1.4039,-0.98,-0.3635,-0.7501,-0.4862,-0.2321,-0.4221,-0.2915,-0.2506,-0.4352,-0.311,-0.2345,-0.4238,-0.287,4000
