Design,nRAS,nBTBEntries,nBHTEntries,nICacheSets,nICacheWays,nICacheTLBWays,MulDivUnroll,useVM,nDCacheSets,nDCacheWays,nDCacheTLBWays,nMSHRs,chipfinish_Total_Area,cts_Total_Area,floorplan_Total_Area,placement_Total_Area,route_Total_Area,chipfinish_Fast_Total_Power(nW),chipfinish_Slow_Total_Power(nW),chipfinish_Typical_Total_Power(nW),cts_Fast_Total_Power(nW),cts_Slow_Total_Power(nW),cts_Typical_Total_Power(nW),floorplan_Fast_Total_Power(nW),floorplan_Slow_Total_Power(nW),floorplan_Typical_Total_Power(nW),placement_Fast_Total_Power(nW),placement_Slow_Total_Power(nW),placement_Typical_Total_Power(nW),route_Fast_Total_Power(nW),route_Slow_Total_Power(nW),route_Typical_Total_Power(nW),chipfinish_FUNC_Fast_(Setup)_WNS,chipfinish_FUNC_Slow_(Setup)_WNS,chipfinish_FUNC_Typical_(Setup)_WNS,cts_FUNC_Fast_(Setup)_WNS,cts_FUNC_Slow_(Setup)_WNS,cts_FUNC_Typical_(Setup)_WNS,floorplan_FUNC_Fast_(Setup)_WNS,floorplan_FUNC_Slow_(Setup)_WNS,floorplan_FUNC_Typical_(Setup)_WNS,floorplan.zwlm_FUNC_Fast_(Setup)_WNS,floorplan.zwlm_FUNC_Slow_(Setup)_WNS,floorplan.zwlm_FUNC_Typical_(Setup)_WNS,placement_FUNC_Fast_(Setup)_WNS,placement_FUNC_Slow_(Setup)_WNS,placement_FUNC_Typical_(Setup)_WNS,route_FUNC_Fast_(Setup)_WNS,route_FUNC_Slow_(Setup)_WNS,route_FUNC_Typical_(Setup)_WNS,route.no_si_FUNC_Fast_(Setup)_WNS,route.no_si_FUNC_Slow_(Setup)_WNS,route.no_si_FUNC_Typical_(Setup)_WNS,Frequency
RocketTile_174,0.0,42.0,0.0,64.0,2.0,24.0,4.0,0.0,64.0,4.0,16.0,1.0,48151.0555,48151.0555,48151.0555,48151.0555,48151.0555,39575000.0,16911000.0,23818000.0,39636000.0,16781000.0,23676000.0,35997000.0,15762000.0,22144000.0,39744000.0,15894000.0,22980000.0,39565000.0,16906000.0,23811000.0,0.0958,-0.0985,0.0382,0.1116,-0.0893,0.0486,-0.6189,-1.332,-0.8518,-0.0117,-0.435,-0.1463,0.157,-0.0328,0.0999,0.0973,-0.0984,0.0374,0.1202,-0.0855,0.0598,1600
RocketTile_175,3.0,56.0,512.0,64.0,4.0,20.0,8.0,0.0,32.0,4.0,32.0,2.0,59162.0328,59162.0328,59162.0328,59162.0328,59162.0328,59033000.0,26431000.0,37045000.0,58749000.0,26219000.0,36752000.0,54085000.0,24608000.0,34475000.0,58647000.0,24798000.0,35555000.0,59014000.0,26424000.0,37033000.0,0.0835,-0.1321,0.0218,0.0783,-0.115,0.019,-0.5241,-1.1828,-0.7375,0.0292,-0.3966,-0.0987,0.1385,-0.0471,0.0825,0.0875,-0.1296,0.0258,0.1034,-0.1218,0.0377,1600
RocketTile_176,9.0,0.0,512.0,32.0,1.0,20.0,8.0,0.0,64.0,4.0,16.0,1.0,40080.2386,40080.2386,40080.2386,40080.2386,40080.2386,34048000.0,14642000.0,20576000.0,34134000.0,14522000.0,20457000.0,30593000.0,13539000.0,18987000.0,33816000.0,13650000.0,19698000.0,34040000.0,14640000.0,20572000.0,0.1339,-0.069,0.075,0.1192,-0.0706,0.0557,-0.5947,-1.3281,-0.8339,-0.0132,-0.4232,-0.1345,0.1387,-0.0518,0.0778,0.135,-0.0668,0.0767,0.1557,-0.0461,0.0971,1600
RocketTile_177,12.0,56.0,512.0,32.0,1.0,8.0,8.0,0.0,64.0,2.0,4.0,3.0,35425.0714,35425.0714,35425.0714,35425.0714,35425.0714,38832000.0,16670000.0,24083000.0,38769000.0,16498000.0,23858000.0,34848000.0,15115000.0,21865000.0,38187000.0,15268000.0,22689000.0,38820000.0,16665000.0,24075000.0,0.1342,-0.0658,0.0758,0.1279,-0.0568,0.0684,-0.3183,-0.9452,-0.511,0.0113,-0.425,-0.1227,0.162,-0.0306,0.1007,0.134,-0.0626,0.0757,0.144,-0.0535,0.084,1600
RocketTile_178,0.0,42.0,1024.0,64.0,1.0,16.0,8.0,0.0,32.0,2.0,24.0,1.0,28732.788,28732.788,28732.788,28732.788,28732.788,26857000.0,11142000.0,15938000.0,26911000.0,11034000.0,15821000.0,23579000.0,9977200.0,14296000.0,26818000.0,10089000.0,15025000.0,26858000.0,11142000.0,15938000.0,0.148,-0.0477,0.0993,0.1594,-0.0247,0.0998,-0.4154,-1.1453,-0.6372,0.0083,-0.4656,-0.1305,0.1481,-0.039,0.0957,0.1482,-0.0465,0.1002,0.1637,-0.0362,0.1051,1600
RocketTile_179,6.0,28.0,1024.0,64.0,2.0,8.0,4.0,0.0,32.0,1.0,8.0,1.0,33773.4302,33773.4302,33773.4302,33773.4302,33773.4302,34383000.0,14310000.0,20461000.0,34343000.0,14145000.0,20260000.0,1117000000.0,741180000.0,916770000.0,1120400000.0,741150000.0,917470000.0,34373000.0,14305000.0,20454000.0,0.1049,-0.0936,0.0453,0.0973,-0.0966,0.0379,-187.5417,-373.4272,-227.9404,0.0202,-0.4027,-0.1065,0.1619,-0.0193,0.1081,0.1049,-0.0937,0.0451,0.1257,-0.0868,0.0665,1600
RocketTile_180,3.0,42.0,512.0,32.0,1.0,28.0,8.0,0.0,64.0,2.0,16.0,2.0,33471.9778,33471.9778,33471.9778,33471.9778,33471.9778,34524000.0,14567000.0,20934000.0,34581000.0,14404000.0,20755000.0,31057000.0,13245000.0,19103000.0,34229000.0,13309000.0,19781000.0,34513000.0,14563000.0,20927000.0,0.139,-0.0531,0.0839,0.1348,-0.0554,0.0721,-0.3583,-0.9954,-0.5595,0.0152,-0.4126,-0.1088,0.1574,-0.0488,0.0961,0.1394,-0.0518,0.0847,0.155,-0.041,0.0948,1600
RocketTile_181,0.0,14.0,1024.0,64.0,4.0,12.0,8.0,1.0,32.0,2.0,12.0,3.0,53501.7686,53501.7686,53501.7686,53501.7686,53501.7686,54261000.0,24079000.0,34258000.0,54153000.0,23885000.0,34008000.0,49759000.0,22168000.0,31667000.0,53948000.0,22402000.0,32732000.0,54244000.0,24072000.0,34247000.0,0.1275,-0.0881,0.0694,0.1222,-0.0618,0.0616,-0.4578,-1.1179,-0.669,-0.0006,-0.4344,-0.1322,0.1461,-0.0395,0.0882,0.1287,-0.0862,0.0703,0.1399,-0.0673,0.0813,1600
RocketTile_182,6.0,0.0,256.0,32.0,2.0,4.0,8.0,1.0,32.0,2.0,4.0,2.0,35558.4514,35558.4514,35558.4514,35558.4514,35558.4514,37310000.0,16337000.0,23255000.0,37129000.0,16141000.0,22986000.0,33671000.0,14879000.0,21289000.0,37199000.0,14944000.0,22028000.0,37303000.0,16333000.0,23250000.0,0.1364,-0.0628,0.0754,0.1297,-0.0598,0.0684,-0.5261,-1.2061,-0.7457,0.0022,-0.395,-0.1263,0.149,-0.0469,0.0878,0.1371,-0.0611,0.0762,0.1488,-0.0506,0.0875,1600
RocketTile_183,6.0,28.0,512.0,64.0,4.0,32.0,8.0,1.0,64.0,4.0,28.0,3.0,69164.0006,69164.0006,69164.0006,69164.0006,69164.0006,67743000.0,29739000.0,42200000.0,67415000.0,29482000.0,41846000.0,61797000.0,27399000.0,38966000.0,66885000.0,27630000.0,40205000.0,67723000.0,29730000.0,42187000.0,0.0441,-0.1664,-0.0227,0.0667,-0.1433,-0.0023,-0.6044,-1.3352,-0.8495,0.0125,-0.4359,-0.1252,0.1281,-0.0792,0.0641,0.0449,-0.1656,-0.0221,0.0665,-0.1456,-0.001,1600
RocketTile_184,9.0,0.0,1024.0,64.0,2.0,28.0,8.0,0.0,64.0,1.0,24.0,2.0,34181.532,34181.532,34181.532,34181.532,34181.532,31881000.0,13094000.0,19033000.0,31931000.0,12974000.0,18898000.0,28779000.0,12068000.0,17552000.0,32089000.0,12131000.0,18237000.0,31874000.0,13091000.0,19028000.0,0.1348,-0.0579,0.0841,0.1363,-0.056,0.0763,-0.5139,-1.1901,-0.7314,-0.0391,-0.464,-0.1732,0.156,-0.0391,0.0926,0.1358,-0.0553,0.0851,0.1621,-0.0444,0.0967,1600
RocketTile_185,6.0,14.0,512.0,32.0,2.0,8.0,8.0,0.0,32.0,2.0,8.0,2.0,34486.1582,34486.1582,34486.1582,34486.1582,34486.1582,37780000.0,16753000.0,23728000.0,37687000.0,16606000.0,23534000.0,34410000.0,15422000.0,21851000.0,37800000.0,15464000.0,22550000.0,37771000.0,16749000.0,23721000.0,0.1215,-0.0596,0.0601,0.1161,-0.0691,0.0532,-0.5006,-1.1943,-0.7236,-0.0101,-0.4406,-0.1464,0.1576,-0.0414,0.0965,0.1219,-0.0593,0.061,0.13,-0.0545,0.0666,1600
RocketTile_186,12.0,42.0,256.0,64.0,4.0,20.0,8.0,1.0,32.0,2.0,28.0,3.0,55963.7035,55963.7035,55963.7035,55963.7035,55963.7035,57977000.0,25332000.0,36153000.0,57696000.0,25085000.0,35819000.0,52821000.0,23160000.0,33266000.0,57694000.0,23387000.0,34443000.0,57960000.0,25324000.0,36142000.0,0.1072,-0.0948,0.0472,0.1111,-0.0845,0.0482,-0.544,-1.2748,-0.7707,0.0026,-0.4335,-0.133,0.1387,-0.0394,0.0842,0.1072,-0.0938,0.0479,0.1272,-0.0842,0.0623,1600
RocketTile_187,3.0,56.0,256.0,32.0,4.0,8.0,8.0,1.0,64.0,2.0,20.0,2.0,50042.808,50042.808,50042.808,50042.808,50042.808,52689000.0,23117000.0,32900000.0,52238000.0,22880000.0,32528000.0,47666000.0,21124000.0,30062000.0,51916000.0,21289000.0,31081000.0,52672000.0,23110000.0,32889000.0,0.1019,-0.1113,0.04,0.0973,-0.1054,0.0381,-0.4347,-0.9772,-0.603,0.0181,-0.3898,-0.1064,0.1555,-0.0469,0.0971,0.1024,-0.1119,0.0405,0.1121,-0.1028,0.0477,1600
RocketTile_188,9.0,28.0,128.0,32.0,1.0,4.0,8.0,0.0,32.0,1.0,28.0,2.0,26194.9291,26194.9291,26194.9291,26194.9291,26194.9291,28778000.0,11852000.0,17295000.0,28646000.0,11697000.0,17085000.0,25038000.0,10458000.0,15354000.0,28711000.0,10550000.0,16163000.0,28769000.0,11848000.0,17289000.0,0.1295,-0.0613,0.0706,0.1373,-0.0466,0.0761,-0.4094,-1.0216,-0.6061,0.0179,-0.3653,-0.0992,0.1532,-0.0401,0.0924,0.1299,-0.0599,0.0718,0.1452,-0.0516,0.0871,1600
RocketTile_189,3.0,42.0,256.0,64.0,2.0,24.0,4.0,0.0,32.0,2.0,16.0,3.0,39729.0456,39729.0456,39729.0456,39729.0456,39729.0456,41521000.0,18128000.0,25912000.0,41525000.0,17983000.0,25750000.0,38305000.0,16787000.0,24156000.0,41757000.0,16838000.0,24889000.0,41509000.0,18122000.0,25904000.0,0.1105,-0.0894,0.0497,0.0956,-0.1056,0.0282,-0.4715,-1.1547,-0.6837,0.0407,-0.3666,-0.0828,0.1454,-0.0362,0.0917,0.1112,-0.0879,0.0512,0.1229,-0.0859,0.0545,1600
RocketTile_190,3.0,0.0,0.0,32.0,2.0,8.0,8.0,1.0,32.0,2.0,28.0,3.0,37094.1682,37094.1682,37094.1682,37094.1682,37094.1682,41370000.0,18529000.0,26419000.0,41309000.0,18362000.0,26211000.0,37545000.0,16939000.0,24282000.0,41291000.0,17130000.0,25202000.0,41362000.0,18525000.0,26413000.0,0.1314,-0.061,0.0733,0.1255,-0.0622,0.0655,-0.4754,-1.1328,-0.6939,0.0102,-0.3889,-0.1144,0.1594,-0.0455,0.0982,0.1323,-0.0601,0.0739,0.1461,-0.049,0.0867,1600
RocketTile_191,3.0,42.0,512.0,64.0,1.0,8.0,8.0,0.0,32.0,1.0,8.0,2.0,28713.4718,28713.4718,28713.4718,28713.4718,28713.4718,30698000.0,12651000.0,18372000.0,30651000.0,12508000.0,18201000.0,27668000.0,11390000.0,16710000.0,31219000.0,11502000.0,17509000.0,30689000.0,12647000.0,18366000.0,0.1311,-0.0582,0.0739,0.1222,-0.0634,0.059,-0.32,-0.9142,-0.5106,-0.0267,-0.4015,-0.1476,0.1599,-0.0344,0.1083,0.132,-0.0559,0.075,0.1409,-0.0442,0.0823,1600
RocketTile_192,6.0,0.0,256.0,32.0,4.0,28.0,4.0,0.0,64.0,2.0,12.0,3.0,46222.2029,46222.2029,46222.2029,46222.2029,46222.2029,49163000.0,22628000.0,31747000.0,49212000.0,22493000.0,31607000.0,45380000.0,21130000.0,29699000.0,48432000.0,21257000.0,30426000.0,49146000.0,22619000.0,31735000.0,0.1275,-0.0623,0.0726,0.1251,-0.0567,0.0746,-0.6705,-1.4583,-0.9286,0.0246,-0.3604,-0.0965,0.1534,-0.0588,0.0987,0.1279,-0.0615,0.0736,0.1494,-0.0531,0.0942,1600
RocketTile_193,9.0,0.0,0.0,32.0,4.0,4.0,8.0,0.0,32.0,1.0,28.0,3.0,39683.628,39683.628,39683.628,39683.628,39683.628,44795000.0,20733000.0,29166000.0,44852000.0,20619000.0,29045000.0,41698000.0,19400000.0,27394000.0,44737000.0,19485000.0,28073000.0,44786000.0,20729000.0,29160000.0,0.1446,-0.0726,0.0787,0.1384,-0.0614,0.0792,-0.4735,-1.1369,-0.6985,-0.0074,-0.4339,-0.1384,0.1453,-0.0503,0.0915,0.1448,-0.0698,0.0797,0.1548,-0.0603,0.0952,1600
RocketTile_194,9.0,28.0,1024.0,32.0,2.0,16.0,8.0,1.0,64.0,4.0,32.0,2.0,51571.0008,51571.0008,51571.0008,51571.0008,51571.0008,52035000.0,23131000.0,32506000.0,52028000.0,22902000.0,32246000.0,1133400000.0,749310000.0,927960000.0,1137500000.0,749330000.0,928860000.0,52022000.0,23125000.0,32498000.0,0.1386,-0.0706,0.0774,0.1334,-0.066,0.0681,-187.7204,-372.9531,-227.8893,-0.0048,-0.4272,-0.1347,0.1552,-0.0493,0.0913,0.1394,-0.0703,0.0781,0.1475,-0.0611,0.0824,1600
RocketTile_195,9.0,0.0,512.0,64.0,1.0,20.0,8.0,1.0,32.0,2.0,20.0,1.0,31679.8978,31679.8978,31679.8978,31679.8978,31679.8978,29089000.0,12026000.0,17285000.0,29141000.0,11866000.0,17103000.0,26094000.0,10637000.0,15504000.0,29485000.0,10751000.0,16294000.0,29074000.0,12019000.0,17275000.0,0.15,-0.0455,0.095,0.1486,-0.033,0.0889,-0.3641,-1.0225,-0.5635,0.0076,-0.4008,-0.1236,0.1602,-0.0262,0.1081,0.1503,-0.0443,0.0956,0.1657,-0.0267,0.1078,1600
RocketTile_196,9.0,0.0,1024.0,32.0,2.0,32.0,8.0,1.0,64.0,1.0,24.0,3.0,35558.4514,35558.4514,35558.4514,35558.4514,35558.4514,39177000.0,16817000.0,24408000.0,39073000.0,16633000.0,24168000.0,35088000.0,15158000.0,22139000.0,38600000.0,15233000.0,22924000.0,39168000.0,16813000.0,24403000.0,0.1366,-0.0732,0.0791,0.1403,-0.0523,0.0826,-0.4581,-1.124,-0.6755,-0.0111,-0.425,-0.1411,0.1585,-0.0474,0.0938,0.1384,-0.0723,0.0818,0.1647,-0.048,0.0994,1600
RocketTile_197,0.0,42.0,1024.0,64.0,2.0,20.0,4.0,0.0,32.0,2.0,12.0,3.0,37774.4472,37774.4472,37774.4472,37774.4472,37774.4472,38512000.0,16960000.0,24234000.0,38570000.0,16836000.0,24108000.0,35310000.0,15806000.0,22594000.0,38429000.0,15865000.0,23251000.0,38501000.0,16955000.0,24227000.0,0.119,-0.0727,0.0608,0.1056,-0.0789,0.0433,-0.5013,-1.1235,-0.707,-0.0118,-0.4134,-0.1402,0.1542,-0.0285,0.1026,0.1193,-0.0725,0.0613,0.1283,-0.0583,0.0685,1600
RocketTile_198,3.0,56.0,1024.0,64.0,1.0,24.0,4.0,1.0,32.0,4.0,16.0,3.0,45396.4781,45396.4781,45396.4781,45396.4781,45396.4781,51414000.0,23404000.0,32987000.0,51198000.0,23162000.0,32674000.0,1133200000.0,749520000.0,928430000.0,1137300000.0,749670000.0,929460000.0,51402000.0,23400000.0,32981000.0,0.1092,-0.1011,0.0501,0.0994,-0.0808,0.0379,-187.7686,-373.4002,-228.1595,0.0168,-0.4161,-0.1172,0.1453,-0.0421,0.0929,0.1097,-0.0989,0.0512,0.1253,-0.0731,0.0677,1600
RocketTile_199,12.0,28.0,256.0,32.0,4.0,8.0,4.0,0.0,64.0,4.0,24.0,3.0,58254.8846,58254.8846,58254.8846,58254.8846,58254.8846,59306000.0,27377000.0,38280000.0,59031000.0,27184000.0,38004000.0,54963000.0,25599000.0,35817000.0,58794000.0,25748000.0,36714000.0,59288000.0,27370000.0,38269000.0,0.113,-0.1162,0.0596,0.117,-0.0599,0.0594,-0.7471,-1.5922,-1.0295,-0.0105,-0.3917,-0.1317,0.1594,-0.0467,0.092,0.1138,-0.1168,0.0602,0.1304,-0.0577,0.0744,1600
