Design,nRAS,nBTBEntries,nBHTEntries,nICacheSets,nICacheWays,nICacheTLBWays,MulDivUnroll,useVM,nDCacheSets,nDCacheWays,nDCacheTLBWays,nMSHRs,chipfinish_Total_Area,cts_Total_Area,floorplan_Total_Area,placement_Total_Area,route_Total_Area,chipfinish_Fast_Total_Power(nW),chipfinish_Slow_Total_Power(nW),chipfinish_Typical_Total_Power(nW),cts_Fast_Total_Power(nW),cts_Slow_Total_Power(nW),cts_Typical_Total_Power(nW),floorplan_Fast_Total_Power(nW),floorplan_Slow_Total_Power(nW),floorplan_Typical_Total_Power(nW),placement_Fast_Total_Power(nW),placement_Slow_Total_Power(nW),placement_Typical_Total_Power(nW),route_Fast_Total_Power(nW),route_Slow_Total_Power(nW),route_Typical_Total_Power(nW),chipfinish_FUNC_Fast_(Setup)_WNS,chipfinish_FUNC_Slow_(Setup)_WNS,chipfinish_FUNC_Typical_(Setup)_WNS,cts_FUNC_Fast_(Setup)_WNS,cts_FUNC_Slow_(Setup)_WNS,cts_FUNC_Typical_(Setup)_WNS,floorplan_FUNC_Fast_(Setup)_WNS,floorplan_FUNC_Slow_(Setup)_WNS,floorplan_FUNC_Typical_(Setup)_WNS,floorplan.zwlm_FUNC_Fast_(Setup)_WNS,floorplan.zwlm_FUNC_Slow_(Setup)_WNS,floorplan.zwlm_FUNC_Typical_(Setup)_WNS,placement_FUNC_Fast_(Setup)_WNS,placement_FUNC_Slow_(Setup)_WNS,placement_FUNC_Typical_(Setup)_WNS,route_FUNC_Fast_(Setup)_WNS,route_FUNC_Slow_(Setup)_WNS,route_FUNC_Typical_(Setup)_WNS,route.no_si_FUNC_Fast_(Setup)_WNS,route.no_si_FUNC_Slow_(Setup)_WNS,route.no_si_FUNC_Typical_(Setup)_WNS,Frequency
RocketTile_132,12.0,56.0,512.0,64.0,2.0,16.0,8.0,1.0,64.0,2.0,16.0,3.0,45269.9928,45269.9928,45269.9928,45269.9928,45269.9928,23308000.0,9941900.0,14219000.0,23047000.0,9830000.0,14045000.0,23747000.0,9117100.0,13514000.0,23330000.0,9169800.0,13514000.0,23301000.0,9938800.0,14214000.0,0.3623,-0.0789,0.2556,0.4356,0.0,0.297,-0.3969,-1.6786,-0.7641,0.3661,-0.4896,0.12,0.4336,-0.0001,0.2842,0.361,-0.0728,0.2532,0.4682,-0.0311,0.3264,800
RocketTile_133,3.0,56.0,0.0,64.0,1.0,16.0,8.0,0.0,64.0,4.0,20.0,3.0,43595.5608,43595.5608,43595.5608,43595.5608,43595.5608,20745000.0,9008100.0,12749000.0,20584000.0,8943800.0,12646000.0,21131000.0,8526500.0,12345000.0,20640000.0,8540500.0,12291000.0,20739000.0,9006300.0,12746000.0,0.3963,-0.0561,0.2687,0.431,0.0,0.293,-0.3632,-1.652,-0.7486,0.3676,-0.4213,0.1484,0.4171,-0.0001,0.2747,0.402,-0.0443,0.2787,0.4769,-0.0285,0.3499,800
RocketTile_134,3.0,28.0,256.0,32.0,4.0,28.0,8.0,0.0,64.0,4.0,24.0,1.0,54153.2376,54153.2376,54153.2376,54153.2376,54153.2376,26329000.0,11632000.0,16125000.0,26160000.0,11557000.0,16010000.0,26726000.0,10992000.0,15586000.0,26220000.0,11020000.0,15540000.0,26322000.0,11629000.0,16121000.0,0.4018,-0.0715,0.2814,0.3842,-0.0001,0.2652,-0.2136,-1.3903,-0.5474,0.3933,-0.4427,0.1572,0.4308,-0.0001,0.289,0.4037,-0.057,0.2834,0.4735,-0.0293,0.3446,800
RocketTile_135,12.0,42.0,512.0,32.0,4.0,16.0,8.0,1.0,64.0,1.0,28.0,3.0,45245.7518,45245.7518,45245.7518,45245.7518,45245.7518,26547000.0,11747000.0,16686000.0,26365000.0,11648000.0,16536000.0,26716000.0,10970000.0,15947000.0,26343000.0,11044000.0,15973000.0,26539000.0,11744000.0,16681000.0,0.4022,-0.0563,0.2793,0.4142,-0.0,0.2914,-0.2138,-1.4862,-0.5764,0.3858,-0.4524,0.1533,0.431,-0.0001,0.2994,0.405,-0.0527,0.2835,0.4576,-0.0251,0.3246,800
RocketTile_136,9.0,28.0,512.0,32.0,2.0,20.0,8.0,0.0,64.0,1.0,28.0,1.0,30016.0814,30016.0814,30016.0814,30016.0814,30016.0814,15276000.0,6437300.0,9131700.0,15137000.0,6365700.0,9026500.0,15510000.0,5932400.0,8688000.0,14988000.0,5932800.0,8615800.0,15271000.0,6435200.0,9128600.0,0.446,-0.0586,0.3146,0.451,-0.0,0.3111,-0.272,-1.4758,-0.6401,0.3825,-0.4434,0.1565,0.4347,-0.0001,0.3092,0.4482,-0.0483,0.3191,0.4868,-0.0325,0.342,800
RocketTile_137,9.0,42.0,512.0,64.0,4.0,20.0,4.0,1.0,32.0,2.0,24.0,3.0,54616.3877,54616.3877,54616.3877,54616.3877,54616.3877,29658000.0,12675000.0,18116000.0,29419000.0,12563000.0,17946000.0,29846000.0,11832000.0,17291000.0,29268000.0,11880000.0,17254000.0,29646000.0,12671000.0,18109000.0,0.3122,-0.0854,0.1839,0.3521,-0.0041,0.2348,-0.3162,-1.5445,-0.6914,0.3914,-0.445,0.1544,0.4302,-0.0007,0.3003,0.3146,-0.0813,0.1871,0.4274,-0.0204,0.3103,800
RocketTile_138,9.0,0.0,0.0,32.0,1.0,32.0,4.0,1.0,64.0,4.0,4.0,2.0,43424.0957,43424.0957,43424.0957,43424.0957,43424.0957,20315000.0,8731200.0,12371000.0,20059000.0,8638600.0,12215000.0,20727000.0,8122300.0,11847000.0,20224000.0,8140600.0,11787000.0,20306000.0,8727100.0,12365000.0,0.407,-0.0604,0.2684,0.4406,-0.0001,0.3038,-0.3136,-1.6727,-0.6915,0.3914,-0.4448,0.1551,0.4051,-0.0081,0.2768,0.4108,-0.0517,0.2725,0.4748,-0.0239,0.3297,800
RocketTile_139,6.0,14.0,512.0,64.0,1.0,16.0,4.0,1.0,64.0,4.0,12.0,3.0,47895.9782,47895.9782,47895.9782,47895.9782,47895.9782,24457000.0,10556000.0,15044000.0,24192000.0,10458000.0,14878000.0,24731000.0,9839400.0,14358000.0,24274000.0,9864900.0,14321000.0,24448000.0,10552000.0,15038000.0,0.3771,-0.0742,0.2557,0.411,-0.0,0.2849,-0.374,-1.7424,-0.774,0.3823,-0.5038,0.1265,0.4181,-0.0003,0.2896,0.3782,-0.0488,0.2583,0.4526,-0.0268,0.3208,800
RocketTile_140,3.0,28.0,1024.0,32.0,2.0,32.0,8.0,0.0,32.0,1.0,20.0,2.0,30341.2824,30341.2824,30341.2824,30341.2824,30341.2824,17574000.0,7911100.0,11133000.0,17427000.0,7835400.0,11023000.0,561050000.0,371450000.0,459710000.0,560520000.0,371600000.0,459650000.0,17570000.0,7909400.0,11130000.0,0.4172,-0.0602,0.2874,0.4362,-0.0,0.3048,-187.427,-373.8079,-227.782,0.3786,-0.4421,0.1606,0.428,-0.001,0.2985,0.4198,-0.058,0.2897,0.4755,-0.0275,0.3367,800
RocketTile_141,0.0,0.0,1024.0,32.0,2.0,8.0,4.0,1.0,64.0,4.0,28.0,2.0,47462.3222,47462.3222,47462.3222,47462.3222,47462.3222,22703000.0,9885800.0,13911000.0,22467000.0,9794700.0,13764000.0,22999000.0,9226200.0,13323000.0,22562000.0,9267100.0,13299000.0,22697000.0,9883400.0,13907000.0,0.3467,-0.0648,0.2407,0.4287,-0.0,0.2992,-0.2067,-1.3131,-0.5635,0.3835,-0.4265,0.1698,0.4284,-0.0,0.2883,0.3585,-0.0582,0.2432,0.4594,-0.026,0.3368,800
RocketTile_142,3.0,0.0,128.0,32.0,4.0,24.0,4.0,0.0,64.0,4.0,4.0,1.0,52476.9451,52476.9451,52476.9451,52476.9451,52476.9451,25238000.0,11111000.0,15426000.0,25073000.0,11051000.0,15331000.0,25488000.0,10587000.0,14951000.0,25028000.0,10606000.0,14909000.0,25230000.0,11108000.0,15421000.0,0.3018,-0.0809,0.1942,0.4329,-0.0,0.3061,-0.4141,-1.678,-0.8073,0.3785,-0.4374,0.1575,0.395,-0.0001,0.273,0.3089,-0.0703,0.2019,0.4567,-0.0206,0.3376,800
RocketTile_143,6.0,42.0,0.0,64.0,1.0,8.0,8.0,1.0,32.0,2.0,20.0,2.0,31700.1989,31700.1989,31700.1989,31700.1989,31700.1989,15797000.0,6794000.0,9729200.0,15566000.0,6709600.0,9584700.0,16212000.0,6241300.0,9243200.0,15712000.0,6266700.0,9191500.0,15790000.0,6790700.0,9724500.0,0.4289,-0.0511,0.3032,0.4499,0.0,0.3167,-0.1313,-1.2566,-0.4732,0.4057,-0.4278,0.1701,0.439,-0.001,0.2928,0.4316,-0.0445,0.3112,0.4922,-0.0286,0.3501,800
RocketTile_144,9.0,42.0,512.0,32.0,4.0,16.0,8.0,0.0,64.0,1.0,8.0,2.0,40810.2581,40810.2581,40810.2581,40810.2581,40810.2581,22608000.0,10053000.0,14135000.0,22481000.0,9975600.0,14023000.0,23164000.0,9498200.0,13681000.0,22651000.0,9532100.0,13647000.0,22600000.0,10050000.0,14130000.0,0.3477,-0.056,0.2416,0.3796,-0.0,0.2603,-0.3468,-1.5277,-0.7032,0.3902,-0.4482,0.1563,0.4311,-0.0001,0.2919,0.3525,-0.0468,0.2439,0.4365,-0.0314,0.3209,800
RocketTile_145,3.0,42.0,1024.0,32.0,2.0,28.0,8.0,0.0,32.0,2.0,16.0,2.0,34464.9816,34464.9816,34464.9816,34464.9816,34464.9816,19746000.0,8902900.0,12495000.0,19600000.0,8826700.0,12386000.0,563020000.0,372430000.0,461000000.0,562580000.0,372590000.0,460980000.0,19740000.0,8900700.0,12491000.0,0.44,-0.0551,0.2978,0.4579,-0.0001,0.3188,-187.3045,-373.6267,-227.6605,0.3826,-0.4474,0.1499,0.4441,-0.0011,0.2977,0.4426,-0.0509,0.3007,0.4793,-0.0331,0.3407,800
RocketTile_146,0.0,56.0,1024.0,32.0,1.0,28.0,8.0,1.0,32.0,2.0,32.0,2.0,30361.1458,30361.1458,30361.1458,30361.1458,30361.1458,15569000.0,6860300.0,9757000.0,15349000.0,6771200.0,9612500.0,16152000.0,6297700.0,9311000.0,15601000.0,6321000.0,9246400.0,15563000.0,6857300.0,9752600.0,0.4254,-0.0576,0.2938,0.4524,-0.0,0.3148,-0.1405,-1.2609,-0.4881,0.3583,-0.492,0.1126,0.4527,-0.0005,0.3084,0.4265,-0.053,0.2963,0.4856,-0.0289,0.3394,800
RocketTile_147,3.0,28.0,0.0,64.0,4.0,8.0,4.0,0.0,64.0,4.0,28.0,3.0,62329.3632,62329.3632,62329.3632,62329.3632,62329.3632,30223000.0,12912000.0,18267000.0,30074000.0,12844000.0,18163000.0,30455000.0,12288000.0,17685000.0,30000000.0,12331000.0,17666000.0,30215000.0,12910000.0,18262000.0,0.2911,-0.0619,0.1785,0.4188,0.0,0.287,-0.4497,-1.7334,-0.8261,0.3614,-0.4408,0.1351,0.4212,-0.0003,0.287,0.2978,-0.0571,0.1844,0.474,-0.0243,0.3361,800
RocketTile_148,9.0,56.0,128.0,64.0,4.0,32.0,4.0,0.0,32.0,2.0,8.0,2.0,50042.808,50042.808,50042.808,50042.808,50042.808,24981000.0,10604000.0,15037000.0,24827000.0,10526000.0,14921000.0,25313000.0,9944400.0,14458000.0,24853000.0,9987400.0,14435000.0,24973000.0,10600000.0,15031000.0,0.3621,-0.0512,0.2391,0.3803,-0.0,0.261,-0.2767,-1.5097,-0.6439,0.3815,-0.446,0.154,0.4405,-0.0,0.2982,0.3635,-0.0447,0.2415,0.4315,-0.0256,0.3076,800
RocketTile_149,9.0,56.0,256.0,32.0,2.0,4.0,8.0,0.0,32.0,4.0,8.0,2.0,41570.1,41570.1,41570.1,41570.1,41570.1,22037000.0,10021000.0,13948000.0,21793000.0,9936000.0,13804000.0,22468000.0,9388400.0,13397000.0,21951000.0,9433200.0,13373000.0,22031000.0,10019000.0,13944000.0,0.4016,-0.0549,0.2797,0.4336,-0.0,0.2965,-0.4465,-1.9408,-0.8999,0.3853,-0.436,0.1635,0.4098,-0.0028,0.2772,0.404,-0.0448,0.283,0.4674,-0.0212,0.3299,800
RocketTile_150,12.0,56.0,0.0,64.0,1.0,24.0,8.0,0.0,64.0,1.0,28.0,3.0,28182.168,28182.168,28182.168,28182.168,28182.168,14540000.0,6202700.0,8996600.0,14408000.0,6144300.0,8903800.0,14971000.0,5789000.0,8660400.0,14542000.0,5813800.0,8626100.0,14537000.0,6201600.0,8994800.0,0.4385,-0.0573,0.3136,0.4708,0.0,0.3357,-0.3497,-1.592,-0.7401,0.3568,-0.4397,0.1292,0.4395,-0.0022,0.3001,0.4398,-0.0529,0.3155,0.5032,-0.0295,0.3568,800
RocketTile_151,9.0,42.0,1024.0,32.0,4.0,16.0,8.0,1.0,32.0,2.0,20.0,3.0,47920.9306,47920.9306,47920.9306,47920.9306,47920.9306,29262000.0,13370000.0,18742000.0,29074000.0,13266000.0,18593000.0,572470000.0,376600000.0,466980000.0,572040000.0,376780000.0,466990000.0,29252000.0,13366000.0,18736000.0,0.3821,-0.0791,0.2627,0.3867,-0.0,0.2705,-187.5056,-373.8931,-227.8545,0.3779,-0.4809,0.1312,0.427,-0.0,0.2974,0.3872,-0.0669,0.2696,0.4315,-0.0259,0.305,800
RocketTile_152,0.0,56.0,1024.0,64.0,4.0,4.0,8.0,1.0,64.0,4.0,12.0,1.0,62067.5006,62067.5006,62067.5006,62067.5006,62067.5006,28179000.0,11590000.0,16468000.0,27873000.0,11500000.0,16298000.0,28125000.0,10905000.0,15722000.0,27749000.0,10959000.0,15723000.0,28170000.0,11587000.0,16463000.0,0.3796,-0.067,0.2606,0.4046,-0.0007,0.2713,-0.2718,-1.5502,-0.6424,0.3727,-0.4352,0.1583,0.4181,-0.0005,0.2879,0.379,-0.0584,0.2628,0.4663,-0.022,0.3336,800
RocketTile_153,3.0,28.0,1024.0,64.0,1.0,28.0,4.0,0.0,32.0,2.0,32.0,3.0,32559.4944,32559.4944,32559.4944,32559.4944,32559.4944,19001000.0,8624100.0,12152000.0,18838000.0,8543000.0,12032000.0,562570000.0,372150000.0,460740000.0,561990000.0,372280000.0,460670000.0,18993000.0,8620500.0,12147000.0,0.4434,-0.054,0.3166,0.4753,0.0,0.3333,-187.4231,-373.9437,-227.8806,0.3787,-0.4511,0.155,0.4401,-0.0032,0.2985,0.4469,-0.0458,0.316,0.4976,-0.0245,0.3528,800
RocketTile_154,0.0,56.0,0.0,32.0,2.0,28.0,8.0,1.0,32.0,1.0,28.0,2.0,31182.0826,31182.0826,31182.0826,31182.0826,31182.0826,16440000.0,7106300.0,10213000.0,16188000.0,7019900.0,10058000.0,16844000.0,6515800.0,9671000.0,16293000.0,6551500.0,9620400.0,16436000.0,7104700.0,10210000.0,0.4343,-0.0585,0.3085,0.4642,-0.0,0.3245,-0.2519,-1.4552,-0.613,0.3836,-0.4737,0.1377,0.4395,-0.0011,0.2995,0.4372,-0.0554,0.3112,0.5009,-0.024,0.3585,800
RocketTile_155,0.0,14.0,1024.0,64.0,4.0,20.0,4.0,0.0,64.0,4.0,16.0,2.0,60935.1523,60935.1523,60935.1523,60935.1523,60935.1523,28394000.0,12002000.0,16924000.0,28196000.0,11935000.0,16814000.0,28635000.0,11381000.0,16361000.0,28148000.0,11424000.0,16336000.0,28381000.0,11997000.0,16917000.0,0.3859,-0.0871,0.2688,0.4256,0.0001,0.3006,-0.4983,-1.8231,-0.8979,0.3596,-0.4528,0.1322,0.4127,-0.0027,0.2877,0.3873,-0.0803,0.2689,0.4475,-0.024,0.3311,800
RocketTile_156,6.0,0.0,128.0,64.0,1.0,8.0,4.0,1.0,32.0,1.0,24.0,2.0,27769.716,27769.716,27769.716,27769.716,27769.716,13819000.0,5833800.0,8436100.0,13625000.0,5751400.0,8304900.0,14310000.0,5277100.0,7983300.0,13792000.0,5304300.0,7928300.0,13812000.0,5829900.0,8430700.0,0.4407,-0.0614,0.305,0.4687,-0.0,0.3316,-0.2295,-1.3943,-0.5742,0.3914,-0.4475,0.1565,0.4535,-0.0008,0.3045,0.4431,-0.0551,0.3084,0.4939,-0.0367,0.3492,800
RocketTile_157,3.0,0.0,0.0,32.0,1.0,24.0,4.0,1.0,64.0,1.0,16.0,2.0,27868.7866,27868.7866,27868.7866,27868.7866,27868.7866,13840000.0,5897900.0,8494600.0,13626000.0,5807100.0,8351900.0,14393000.0,5325800.0,8055700.0,13877000.0,5364100.0,8014400.0,13834000.0,5894700.0,8489900.0,0.4653,-0.0877,0.3245,0.4712,-0.0,0.328,-0.2871,-1.6407,-0.6926,0.391,-0.4307,0.1718,0.4561,-0.0001,0.3103,0.4698,-0.0822,0.3291,0.5055,-0.0281,0.3601,800
RocketTile_158,3.0,42.0,512.0,64.0,1.0,16.0,4.0,0.0,32.0,1.0,28.0,3.0,28713.4718,28713.4718,28713.4718,28713.4718,28713.4718,16493000.0,7124600.0,10297000.0,16302000.0,7045200.0,10166000.0,16813000.0,6553800.0,9752600.0,16168000.0,6555900.0,9663800.0,16486000.0,7121100.0,10292000.0,0.4483,-0.0578,0.3201,0.4581,0.0,0.3296,-0.1793,-1.3273,-0.5319,0.371,-0.4659,0.1338,0.453,-0.0005,0.3101,0.4509,-0.0495,0.3238,0.489,-0.0242,0.3603,800
RocketTile_159,6.0,28.0,1024.0,32.0,2.0,8.0,4.0,0.0,64.0,1.0,20.0,1.0,30341.2824,30341.2824,30341.2824,30341.2824,30341.2824,16142000.0,7036500.0,9917600.0,16007000.0,6964900.0,9810200.0,559490000.0,370600000.0,458480000.0,559050000.0,370750000.0,458450000.0,16137000.0,7034700.0,9914700.0,0.3953,-0.061,0.2701,0.4399,-0.0001,0.311,-187.434,-373.6005,-227.6373,0.3934,-0.4487,0.1558,0.4278,-0.0002,0.3016,0.3966,-0.0524,0.2726,0.446,-0.0272,0.3187,800
RocketTile_160,6.0,14.0,256.0,32.0,1.0,20.0,8.0,1.0,32.0,4.0,4.0,2.0,38779.2432,38779.2432,38779.2432,38779.2432,38779.2432,20666000.0,9297400.0,13054000.0,20370000.0,9203200.0,12887000.0,20988000.0,8606000.0,12412000.0,20446000.0,8644100.0,12365000.0,20665000.0,9296600.0,13052000.0,0.3917,-0.0623,0.2575,0.4226,-0.0,0.2922,-0.326,-1.5587,-0.6995,0.372,-0.4681,0.1348,0.4065,-0.0001,0.2831,0.3951,-0.0549,0.2616,0.4594,-0.0298,0.3256,800
RocketTile_161,9.0,28.0,1024.0,32.0,4.0,4.0,4.0,1.0,64.0,1.0,32.0,1.0,41854.3978,41854.3978,41854.3978,41854.3978,41854.3978,23427000.0,10265000.0,14414000.0,23294000.0,10174000.0,14291000.0,566610000.0,373620000.0,462760000.0,566020000.0,373770000.0,462700000.0,23419000.0,10262000.0,14409000.0,0.3094,-0.0578,0.1952,0.3512,-0.0,0.2377,-187.2984,-373.5724,-227.7477,0.39,-0.4296,0.172,0.4117,-0.0007,0.2924,0.3131,-0.048,0.1994,0.3653,-0.022,0.2492,800
RocketTile_162,6.0,14.0,1024.0,32.0,2.0,28.0,4.0,1.0,64.0,2.0,12.0,2.0,39683.628,39683.628,39683.628,39683.628,39683.628,21588000.0,9409600.0,13337000.0,21374000.0,9311400.0,13190000.0,564840000.0,372780000.0,461690000.0,564330000.0,372940000.0,461660000.0,21581000.0,9406800.0,13333000.0,0.4248,-0.0601,0.2949,0.448,-0.0,0.3101,-187.6456,-374.2774,-228.0616,0.3643,-0.448,0.143,0.4499,-0.0003,0.31,0.4274,-0.0559,0.2983,0.4788,-0.0298,0.3401,800
RocketTile_163,3.0,0.0,0.0,32.0,4.0,28.0,8.0,0.0,32.0,2.0,20.0,3.0,42214.8384,42214.8384,42214.8384,42214.8384,42214.8384,24419000.0,11176000.0,15660000.0,24258000.0,11116000.0,15562000.0,24564000.0,10605000.0,15106000.0,24189000.0,10644000.0,15096000.0,24412000.0,11174000.0,15656000.0,0.3483,-0.0742,0.2366,0.3856,-0.0,0.2643,-0.4789,-1.7084,-0.8541,0.3711,-0.4706,0.1341,0.3942,-0.0005,0.276,0.3515,-0.069,0.2401,0.4393,-0.0244,0.325,800
RocketTile_164,12.0,28.0,256.0,32.0,2.0,12.0,4.0,1.0,32.0,1.0,16.0,3.0,33966.6739,33966.6739,33966.6739,33966.6739,33966.6739,19555000.0,8673800.0,12397000.0,19322000.0,8577500.0,12241000.0,20049000.0,7974400.0,11808000.0,19478000.0,8004100.0,11751000.0,19550000.0,8672100.0,12394000.0,0.4495,-0.0568,0.314,0.4475,-0.0,0.3121,-0.2505,-1.4912,-0.6116,0.3723,-0.4685,0.1345,0.4335,-0.0001,0.3102,0.4539,-0.0509,0.3178,0.4804,-0.0324,0.3389,800
RocketTile_165,12.0,14.0,0.0,32.0,1.0,16.0,4.0,1.0,64.0,1.0,8.0,3.0,29191.2595,29191.2595,29191.2595,29191.2595,29191.2595,15834000.0,6928200.0,9997100.0,15620000.0,6841500.0,9857700.0,16288000.0,6355700.0,9534100.0,15839000.0,6379200.0,9490800.0,15827000.0,6925000.0,9992300.0,0.422,-0.0498,0.2957,0.4543,-0.0001,0.3196,-0.2931,-1.5811,-0.6896,0.3845,-0.4516,0.1538,0.4479,-0.0001,0.3034,0.424,-0.0438,0.2984,0.4803,-0.0211,0.3407,800
RocketTile_166,3.0,42.0,128.0,64.0,2.0,20.0,8.0,0.0,32.0,1.0,4.0,2.0,33409.4328,33409.4328,33409.4328,33409.4328,33409.4328,16308000.0,6838800.0,9826300.0,16125000.0,6767500.0,9707700.0,16964000.0,6355200.0,9467400.0,16406000.0,6376100.0,9407100.0,16303000.0,6836400.0,9822600.0,0.4206,-0.0623,0.2923,0.4149,0.0,0.2915,-0.3727,-1.5695,-0.7424,0.3915,-0.441,0.1537,0.4411,-0.0002,0.2982,0.4234,-0.0581,0.295,0.4607,-0.0227,0.3291,800
RocketTile_167,3.0,14.0,0.0,64.0,1.0,8.0,8.0,1.0,32.0,2.0,16.0,2.0,31700.1989,31700.1989,31700.1989,31700.1989,31700.1989,15796000.0,6797100.0,9731000.0,15575000.0,6713200.0,9590100.0,16212000.0,6241300.0,9243200.0,15712000.0,6266700.0,9191500.0,15789000.0,6793700.0,9726100.0,0.4375,-0.0516,0.3105,0.4592,0.0,0.3228,-0.1313,-1.2566,-0.4732,0.4057,-0.4278,0.1701,0.439,-0.001,0.2928,0.4407,-0.0456,0.3148,0.4911,-0.0244,0.3487,800
RocketTile_168,12.0,56.0,0.0,64.0,4.0,24.0,4.0,1.0,32.0,2.0,12.0,2.0,50883.8544,50883.8544,50883.8544,50883.8544,50883.8544,25365000.0,10743000.0,15282000.0,25177000.0,10661000.0,15152000.0,25728000.0,10044000.0,14664000.0,25252000.0,10100000.0,14648000.0,25357000.0,10741000.0,15277000.0,0.3631,-0.0559,0.2498,0.4287,-0.0,0.3012,-0.0818,-1.2625,-0.4151,0.3693,-0.4312,0.154,0.4395,-0.0011,0.3016,0.3587,-0.0508,0.2471,0.4601,-0.0227,0.3334,800
RocketTile_169,12.0,14.0,512.0,32.0,4.0,28.0,8.0,1.0,32.0,1.0,28.0,2.0,41831.087,41831.087,41831.087,41831.087,41831.087,23781000.0,10659000.0,14996000.0,23582000.0,10559000.0,14845000.0,24297000.0,9884900.0,14325000.0,23813000.0,9921700.0,14291000.0,23775000.0,10657000.0,14992000.0,0.3508,-0.0719,0.2383,0.3869,-0.0001,0.2719,-0.2873,-1.5129,-0.6603,0.3688,-0.498,0.1201,0.4167,-0.0001,0.2995,0.3549,-0.0676,0.2413,0.4216,-0.0209,0.306,800
RocketTile_170,3.0,28.0,1024.0,32.0,4.0,12.0,8.0,0.0,32.0,1.0,4.0,2.0,39334.1861,39334.1861,39334.1861,39334.1861,39334.1861,23766000.0,10709000.0,15015000.0,23647000.0,10634000.0,14913000.0,566830000.0,374150000.0,463400000.0,566250000.0,374300000.0,463360000.0,23759000.0,10706000.0,15010000.0,0.3263,-0.055,0.2187,0.3776,-0.0001,0.2636,-187.3417,-373.6252,-227.6936,0.3932,-0.4242,0.1729,0.4176,-0.0125,0.2943,0.3259,-0.049,0.2215,0.4197,-0.0276,0.2991,800
RocketTile_171,6.0,14.0,0.0,32.0,4.0,4.0,8.0,0.0,64.0,1.0,32.0,3.0,40011.7838,40011.7838,40011.7838,40011.7838,40011.7838,22674000.0,10243000.0,14434000.0,22538000.0,10179000.0,14339000.0,22999000.0,9698700.0,13960000.0,22567000.0,9734400.0,13937000.0,22668000.0,10241000.0,14431000.0,0.3826,-0.0566,0.2625,0.3911,0.0,0.2682,-0.3015,-1.6002,-0.6877,0.3814,-0.4274,0.1696,0.428,-0.0004,0.2999,0.3865,-0.0501,0.2671,0.4441,-0.0265,0.3193,800
RocketTile_172,12.0,56.0,256.0,32.0,4.0,20.0,4.0,0.0,32.0,4.0,20.0,3.0,51945.012,51945.012,51945.012,51945.012,51945.012,29597000.0,13686000.0,18985000.0,29425000.0,13603000.0,18861000.0,29975000.0,12960000.0,18373000.0,29497000.0,13014000.0,18362000.0,29588000.0,13682000.0,18980000.0,0.3125,-0.0687,0.2015,0.3333,-0.0001,0.2202,-0.4683,-1.9289,-0.8923,0.3836,-0.4515,0.1568,0.4235,-0.0014,0.2999,0.3145,-0.0608,0.2046,0.4314,-0.0307,0.3196,800
RocketTile_173,9.0,42.0,256.0,32.0,1.0,24.0,8.0,1.0,32.0,1.0,32.0,2.0,28574.3462,28574.3462,28574.3462,28574.3462,28574.3462,15034000.0,6454400.0,9274800.0,14776000.0,6347300.0,9102500.0,15739000.0,5818100.0,8803500.0,15089000.0,5837100.0,8721600.0,15025000.0,6449900.0,9268600.0,0.4444,-0.0639,0.3098,0.4536,0.0,0.3215,-0.3339,-1.6061,-0.7159,0.381,-0.4384,0.1575,0.4584,-0.0003,0.315,0.4473,-0.057,0.3146,0.4712,-0.0252,0.338,800
RocketTile_174,0.0,42.0,0.0,64.0,2.0,24.0,4.0,0.0,64.0,4.0,16.0,1.0,47030.6362,47030.6362,47030.6362,47030.6362,47030.6362,20121000.0,8368200.0,11773000.0,19963000.0,8305600.0,11673000.0,20423000.0,7873800.0,11343000.0,20018000.0,7899800.0,11314000.0,20114000.0,8365900.0,11769000.0,0.3828,-0.0516,0.2634,0.4173,0.0,0.286,-0.2767,-1.4957,-0.6482,0.3792,-0.4801,0.1328,0.4289,-0.0043,0.2963,0.3854,-0.0455,0.2666,0.4658,-0.0291,0.3328,800
RocketTile_175,3.0,56.0,512.0,64.0,4.0,20.0,8.0,0.0,32.0,4.0,32.0,2.0,57803.9371,57803.9371,57803.9371,57803.9371,57803.9371,29804000.0,13020000.0,18221000.0,29647000.0,12938000.0,18104000.0,30143000.0,12283000.0,17575000.0,29581000.0,12318000.0,17527000.0,29792000.0,13015000.0,18214000.0,0.331,-0.0522,0.2198,0.3914,-0.0,0.2727,-0.2956,-1.486,-0.6461,0.3795,-0.47,0.1412,0.4141,-0.0016,0.2915,0.3328,-0.045,0.2221,0.4232,-0.0216,0.3021,800
RocketTile_176,9.0,0.0,512.0,32.0,1.0,20.0,8.0,0.0,64.0,4.0,16.0,1.0,39058.5888,39058.5888,39058.5888,39058.5888,39058.5888,16868000.0,7236900.0,10104000.0,16742000.0,7180600.0,10018000.0,17185000.0,6776100.0,9710700.0,16767000.0,6777600.0,9654800.0,16864000.0,7235200.0,10101000.0,0.3621,-0.0581,0.2438,0.3981,0.0,0.2655,-0.1974,-1.3983,-0.5523,0.3836,-0.4522,0.1537,0.428,-0.0005,0.293,0.3642,-0.0528,0.2467,0.4606,-0.0263,0.3384,800
