Design,Frequency,chipfinish_Cell_Area,chipfinish_Fast_Power,chipfinish_Fast_WNS,chipfinish_Slow_Power,chipfinish_Slow_WNS,chipfinish_Typical_Power,chipfinish_Typical_WNS,cts_Cell_Area,cts_Fast_Power,cts_Fast_WNS,cts_Slow_Power,cts_Slow_WNS,cts_Typical_Power,cts_Typical_WNS,floorplan_Cell_Area,floorplan_Fast_Power,floorplan_Fast_WNS,floorplan_Slow_Power,floorplan_Slow_WNS,floorplan_Typical_Power,floorplan_Typical_WNS,placement_Cell_Area,placement_Fast_Power,placement_Fast_WNS,placement_Slow_Power,placement_Slow_WNS,placement_Typical_Power,placement_Typical_WNS,route_Cell_Area,route_Fast_Power,route_Fast_WNS,route_Slow_Power,route_Slow_WNS,route_Typical_Power,route_Typical_WNS,xlen,decoders,lanes,decoder-at,dispatcher-at,relaxed-branch,relaxed-shift,relaxed-btb,with-mul,with-div,with-rvc,with-aligner-buffer,with-dispatcher-buffer,with-gshare,with-btb,with-ras,with-late-alu,btb-sets,btb-hash-width,regfile-async,allow-bypass-from,fetch-l1,lsu-l1,fetch-l1-sets,fetch-l1-ways,fetch-l1-mem-data-width-min,fetch-reduced-bank,lsu-l1-sets,lsu-l1-ways,lsu-l1-store-buffer-slots,lsu-l1-store-buffer-ops,lsu-l1-refill-count,lsu-l1-writeback-count,with-lsu-bypass,with-iterative-shift,div-radix,div-ipc
VexiiRiscv_155,800MHz,58056.6620,5.4783e+07,0.4087,1.8061e+07,-0.0549,3.0048e+07,0.2959,33611.4870,5.0702e+07,0.4498,1.6460e+07,-0.0000,2.7255e+07,0.3076,32848.4160,2.4062e+10,-774.2405,1.3541e+09,-1439.3583,6.7999e+09,-912.8597,33183.8230,5.9196e+08,0.4448,3.7502e+08,-0.0015,4.7059e+08,0.3083,33706.6180,5.4770e+07,0.4896,1.8057e+07,-0.0166,3.0041e+07,0.3567,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,3,1,3,1,6,0,2,5,0,0,0,1,1,1
VexiiRiscv_155,100MHz,58029.1920,1.9243e+07,6.8420,2.2387e+06,2.8854,5.6699e+06,5.8797,33296.7510,1.8577e+07,6.8929,2.0326e+06,3.1846,5.2512e+06,5.9406,32801.0560,3.0233e+09,-765.4785,1.6927e+08,-1430.6655,8.5218e+08,-904.0466,33039.3620,8.5388e+07,6.8890,4.8972e+07,3.5488,6.0381e+07,5.9325,33330.0480,1.9238e+07,6.9955,2.2379e+06,3.0710,5.6679e+06,6.0229,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,3,1,3,1,6,0,2,5,0,0,0,1,1,1
VexiiRiscv_155,400MHz,58029.1920,3.6222e+07,1.0818,8.9221e+06,-0.0723,1.6761e+07,0.7595,33225.2180,3.3733e+07,1.0201,8.1027e+06,0.0005,1.5181e+07,0.7008,32818.9770,1.2040e+10,-772.9984,6.7707e+08,-1438.1147,3.4011e+09,-911.6538,33060.3880,3.0228e+08,1.0084,1.8871e+08,-0.0000,2.3616e+08,0.6880,33256.0390,3.6212e+07,1.1291,8.9201e+06,-0.0296,1.6757e+07,0.8085,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,3,1,3,1,6,0,2,5,0,0,0,1,1,1
VexiiRiscv_156,400MHz,6513.2120,3.7245e+06,1.1577,1.7255e+06,-0.0719,2.3124e+06,0.8245,3792.4380,3.7031e+06,1.1515,1.7055e+06,0.0021,2.2854e+06,0.8159,3787.1570,2.7574e+08,1.2251,1.8352e+08,-0.0269,2.2667e+08,0.8778,3779.8520,2.7518e+08,1.0842,1.8404e+08,0.0008,2.2661e+08,0.7533,3792.6700,3.7236e+06,1.2055,1.7252e+06,-0.0413,2.3119e+06,0.8710,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,5,0,3,1,1,1,0,1,1,0,0,0,1,1
VexiiRiscv_156,100MHz,6513.2120,1.4720e+06,8.0003,4.3272e+05,5.4798,6.4639e+05,7.3860,3801.3980,1.4601e+06,8.0374,4.2678e+05,5.6567,6.3752e+05,7.4244,3784.0240,6.9923e+07,8.6395,4.5881e+07,7.3421,5.6801e+07,8.2801,3770.8370,6.9236e+07,8.0525,4.6661e+07,5.6034,5.6702e+07,7.4584,3812.8760,1.4715e+06,8.1049,4.3260e+05,5.6253,6.4615e+05,7.4919,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,5,0,3,1,1,1,0,1,1,0,0,0,1,1
VexiiRiscv_156,800MHz,6588.9720,7.0070e+06,0.4817,3.5446e+06,-0.0513,4.6918e+06,0.3407,3879.3060,6.9221e+06,0.5251,3.4985e+06,-0.0001,4.6224e+06,0.3626,3823.5190,5.5018e+08,0.4890,3.6703e+08,-0.1099,4.5314e+08,0.3061,3841.7000,5.4992e+08,0.4649,3.6724e+08,-0.0039,4.5321e+08,0.3321,3886.7070,7.0055e+06,0.5420,3.5439e+06,-0.0162,4.6908e+06,0.3870,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,5,0,3,1,1,1,0,1,1,0,0,0,1,1
VexiiRiscv_157,100MHz,110247.5570,3.7648e+07,7.3349,3.9442e+06,3.8466,1.0819e+07,6.5090,62940.0380,3.6231e+07,7.4506,3.5262e+06,4.2280,9.9394e+06,6.6633,62164.4500,5.6634e+09,-765.4352,8.2116e+07,-1430.2853,1.3877e+09,-904.0727,62661.2400,1.0162e+08,7.5352,5.1232e+07,4.9146,6.3966e+07,6.7751,63010.5860,3.7638e+07,7.5695,3.9426e+06,4.2036,1.0815e+07,6.7663,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,3,0,0,1,1,0,5,1,3,1,6,1,1,4,0,0,0,0,1,0
VexiiRiscv_157,800MHz,110399.0220,1.0496e+08,0.3097,3.2290e+07,-0.0612,5.5892e+07,0.2159,63830.6200,9.6822e+07,0.3837,2.9020e+07,-0.0001,5.0207e+07,0.2567,62305.6830,4.5071e+10,-774.2058,6.5687e+08,-1439.2657,1.1068e+10,-912.8714,62945.8520,6.3403e+08,0.3965,3.8197e+08,-0.0012,4.8728e+08,0.2726,63979.6090,1.0494e+08,0.4028,3.2283e+07,-0.0284,5.5878e+07,0.2700,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,3,0,0,1,1,0,5,1,3,1,6,1,1,4,0,0,0,0,1,0
VexiiRiscv_157,400MHz,110285.4240,7.3407e+07,1.0245,1.5942e+07,-0.0771,3.3214e+07,0.7495,62984.6210,6.7682e+07,1.0491,1.4253e+07,0.0003,2.9628e+07,0.7696,62185.0660,2.2552e+10,-772.9380,3.2844e+08,-1437.9932,5.5361e+09,-911.6257,62692.5260,3.2931e+08,1.0586,1.9296e+08,-0.0001,2.4530e+08,0.7544,63086.8250,7.3389e+07,1.1237,1.5938e+07,-0.0034,3.3206e+07,0.8284,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,3,0,0,1,1,0,5,1,3,1,6,1,1,4,0,0,0,0,1,0
VexiiRiscv_158,400MHz,21028.6220,8.1538e+06,1.0087,2.9276e+06,-0.0700,4.2672e+06,0.7068,12157.1290,8.1995e+06,1.0409,2.8627e+06,-0.0000,4.2002e+06,0.7339,11985.7870,2.8358e+08,1.0925,1.8427e+08,-0.2740,2.2890e+08,0.7123,12061.3960,2.7921e+08,1.0395,1.8501e+08,0.0009,2.2820e+08,0.7145,12192.9290,8.1514e+06,1.0820,2.9270e+06,-0.0189,4.2661e+06,0.7721,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,2,1,0,1,0,1,4,0,0,1,5,1,0,6,1,0,0,0,1,0
VexiiRiscv_158,800MHz,21300.9640,1.3658e+07,0.4267,6.0190e+06,-0.0519,8.3053e+06,0.2918,12495.0110,1.3612e+07,0.4452,5.8954e+06,0.0001,8.1578e+06,0.3039,12130.0420,5.6349e+08,0.3289,3.6854e+08,-0.4127,4.5733e+08,0.1068,12262.0130,5.5643e+08,0.4272,3.6912e+08,-0.0011,4.5621e+08,0.2872,12548.7050,1.3653e+07,0.4624,6.0177e+06,-0.0267,8.3029e+06,0.3250,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,2,1,0,1,0,1,4,0,0,1,5,1,0,6,1,0,0,0,1,0
VexiiRiscv_158,100MHz,21028.6220,3.6162e+06,7.1738,7.2040e+05,3.5729,1.2279e+06,6.3552,12110.4800,3.6067e+06,7.1954,7.0619e+05,3.6918,1.2095e+06,6.3421,11985.7870,7.3746e+07,8.5925,4.6068e+07,7.2260,5.7596e+07,8.2123,12018.1120,7.1251e+07,7.3260,4.6930e+07,4.5940,5.7194e+07,6.5446,12130.9310,3.6148e+06,7.3653,7.2017e+05,3.7944,1.2274e+06,6.5281,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,2,1,0,1,0,1,4,0,0,1,5,1,0,6,1,0,0,0,1,0
VexiiRiscv_159,100MHz,56934.4910,9.5865e+06,6.0354,1.1897e+06,1.1915,2.5793e+06,4.8754,32646.0200,9.4254e+06,6.2486,1.1265e+06,1.8262,2.4683e+06,5.1371,32218.0820,1.4109e+07,8.1191,7.3898e+05,6.2650,2.8477e+06,7.5858,32432.5980,9.4129e+06,6.2758,1.2912e+06,2.4455,2.2547e+06,5.1712,32693.8320,9.5825e+06,6.3627,1.1890e+06,1.7316,2.5777e+06,5.2366,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,3,1,0,0,0,1,3,3,0,0,2,3,2,2,1,0,1,1,0,1
VexiiRiscv_159,400MHz,56907.2950,1.7139e+07,0.9609,4.7552e+06,-0.0845,7.7397e+06,0.6660,32643.8050,1.6932e+07,1.0103,4.4790e+06,0.0001,7.3756e+06,0.7060,32205.3060,1.9683e+07,0.9395,2.9392e+06,-0.2207,6.4089e+06,0.5496,32449.1240,1.7107e+07,0.8998,3.8526e+06,0.0006,6.6416e+06,0.6193,32774.4900,1.7132e+07,1.1221,4.7538e+06,-0.0106,7.7368e+06,0.8157,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,3,1,0,0,0,1,3,3,0,0,2,3,2,2,1,0,1,1,0,1
VexiiRiscv_159,800MHz,56934.4910,2.7266e+07,0.3555,9.6228e+06,-0.0493,1.4722e+07,0.2372,33073.6290,2.7002e+07,0.3847,9.0571e+06,-0.0000,1.4005e+07,0.2560,32236.5910,2.7279e+07,0.2413,5.8780e+06,-0.5632,1.1188e+07,-0.0214,32555.3760,2.7706e+07,0.4082,7.3110e+06,-0.0001,1.2588e+07,0.2712,33212.7000,2.7257e+07,0.4390,9.6205e+06,-0.0179,1.4718e+07,0.3063,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,3,1,0,0,0,1,3,3,0,0,2,3,2,2,1,0,1,1,0,1
VexiiRiscv_16,400MHz,79946.7130,3.1188e+07,1.1057,7.4273e+06,-0.0846,1.3574e+07,0.7975,45966.4830,2.9811e+07,1.1041,6.8611e+06,0.0000,1.2554e+07,0.8106,45180.5670,3.0213e+08,-180.8020,1.8618e+08,-333.7614,2.3449e+08,-212.4479,45599.9000,2.9741e+08,1.0029,1.8786e+08,0.0013,2.3417e+08,0.7308,46055.5800,3.1177e+07,1.1839,7.4250e+06,-0.0069,1.3569e+07,0.8739,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,1,0,1,6,0,1,1,5,0,0,2,0,1,0,0,1,0
VexiiRiscv_16,800MHz,80211.5860,4.9053e+07,0.3513,1.5049e+07,-0.0887,2.5310e+07,0.2413,46897.5850,4.6854e+07,0.2929,1.3929e+07,-0.0521,2.3411e+07,0.1893,45319.3640,5.8666e+08,-181.5992,3.7233e+08,-332.2679,4.6656e+08,-212.6654,45839.6280,5.8411e+08,0.4064,3.7389e+08,-0.0001,4.6707e+08,0.2747,46870.7860,4.9034e+07,0.4064,1.5045e+07,-0.0463,2.5300e+07,0.2910,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,1,0,1,6,0,1,1,5,0,0,2,0,1,0,0,1,0
VexiiRiscv_16,100MHz,79946.7130,1.7819e+07,6.9200,1.8281e+06,3.5716,4.8204e+06,6.1311,46125.4720,1.7325e+07,6.9663,1.6915e+06,3.5459,4.5227e+06,6.1487,45174.4520,8.8460e+07,-172.8399,4.6549e+07,-323.4953,6.0375e+07,-203.9016,45594.2360,8.2927e+07,7.4495,4.8356e+07,4.9026,5.9611e+07,6.8076,46153.8440,1.7813e+07,7.1536,1.8271e+06,3.8752,4.8177e+06,6.3751,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,1,0,1,6,0,1,1,5,0,0,2,0,1,0,0,1,0
VexiiRiscv_160,400MHz,364599.1960,9.4427e+07,0.6962,2.4391e+07,-0.1074,3.9999e+07,0.4917,209326.0520,9.6056e+07,0.8890,2.3022e+07,0.0001,3.8814e+07,0.6229,205034.3210,4.3324e+08,-759.9553,2.0493e+08,-1414.4464,2.7749e+08,-896.1317,206858.8230,3.6759e+08,0.7555,2.0245e+08,-0.0008,2.5971e+08,0.5233,210753.4500,9.4389e+07,1.0035,2.4383e+07,0.0364,3.9982e+07,0.7290,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,6,3,1,0,0,2,2,1,0,1,1,0,1,0
VexiiRiscv_160,800MHz,,,,,,,,211658.8480,1.5526e+08,0.2086,4.7032e+07,-0.0004,7.5150e+07,0.1132,204865.9890,7.9434e+08,-761.2053,4.0986e+08,-1415.6964,5.4544e+08,-897.3817,208023.2370,6.9841e+08,0.3065,4.0278e+08,-0.0022,5.1617e+08,0.1913,213346.7550,1.5129e+08,0.3348,4.9884e+07,-0.0246,7.7597e+07,0.2325,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,6,3,1,0,0,2,2,1,0,1,1,0,1,0
VexiiRiscv_160,100MHz,364599.1960,5.7097e+07,5.3776,6.0342e+06,0.5171,1.4342e+07,4.2322,208352.1180,5.7111e+07,5.9992,5.6877e+06,1.4802,1.3903e+07,4.9219,205008.2880,1.6192e+08,-752.4553,5.1252e+07,-1406.9464,7.6444e+07,-888.6317,206602.7740,1.2244e+08,5.8810,5.2640e+07,2.1619,6.8327e+07,4.8291,209568.3380,5.7072e+07,6.0020,6.0302e+06,1.3305,1.4332e+07,4.8794,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,6,3,1,0,0,2,2,1,0,1,1,0,1,0
VexiiRiscv_161,100MHz,6132.0600,1.1751e+06,8.0511,3.0170e+05,5.5485,4.6703e+05,7.4387,3583.5440,1.1745e+06,8.0720,2.9662e+05,5.7341,4.6129e+05,7.4694,3569.5500,1.5763e+06,8.7113,2.5792e+05,7.4188,4.8301e+05,8.3551,3576.8140,1.1828e+06,8.1297,2.7257e+05,5.8346,4.3461e+05,7.5458,3583.9550,1.1747e+06,8.1438,3.0161e+05,5.6712,4.6684e+05,7.5308,0,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,4,0,3,0,1,0,1,6,1,1,0,1,0,0
VexiiRiscv_161,400MHz,6132.0600,2.9083e+06,1.2083,1.2116e+06,-0.0668,1.6825e+06,0.8794,3583.1750,2.8853e+06,1.2187,1.1920e+06,0.0017,1.6562e+06,0.8855,3568.1270,3.2437e+06,1.2058,1.0305e+06,-0.0927,1.5431e+06,0.8474,3568.0860,2.8824e+06,1.0708,1.0688e+06,-0.0002,1.5291e+06,0.7761,3585.3230,2.9075e+06,1.2578,1.2114e+06,0.0035,1.6820e+06,0.9231,0,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,4,0,3,0,1,0,1,6,1,1,0,1,0,0
VexiiRiscv_161,800MHz,6205.5760,5.2508e+06,0.4882,2.5012e+06,-0.0452,3.3753e+06,0.3352,3685.8020,5.1371e+06,0.5072,2.4546e+06,0.0002,3.2967e+06,0.3596,3612.7240,5.4669e+06,0.5532,2.0606e+06,0.0454,2.9555e+06,0.3880,3641.2600,5.4362e+06,0.4556,2.1576e+06,0.0000,3.0614e+06,0.3127,3704.1060,5.2492e+06,0.5237,2.5006e+06,-0.0161,3.3743e+06,0.3682,0,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,4,0,3,0,1,0,1,6,1,1,0,1,0,0
VexiiRiscv_162,400MHz,240209.2820,1.3431e+08,1.0006,3.1710e+07,-0.0638,5.9499e+07,0.7292,137009.5640,1.2541e+08,1.0458,2.8171e+07,0.0001,5.3365e+07,0.7684,135126.0750,1.0316e+10,-180.3454,4.1291e+08,-330.1367,2.7746e+09,-209.8232,136148.2440,3.9304e+08,0.9977,2.0280e+08,0.0008,2.6667e+08,0.7342,137163.0680,1.3427e+08,1.1878,3.1702e+07,-0.0186,5.9481e+07,0.9297,0,1,1,1,0,0,1,0,1,1,0,1,1,0,1,0,1,4,1,1,0,1,0,3,2,0,0,5,3,0,0,0,1,0,1,0,1
VexiiRiscv_162,100MHz,240209.2820,8.3491e+07,7.4635,7.9687e+06,4.6260,2.3945e+07,6.7965,136736.3200,7.9712e+07,7.7216,7.0367e+06,5.0599,2.1761e+07,7.1040,135126.0750,2.6353e+09,-172.8454,1.0325e+08,-322.6367,7.0169e+08,-202.3232,136208.8330,1.4087e+08,7.7102,5.6588e+07,5.7532,7.2529e+07,7.1245,136867.9760,8.3471e+07,7.8401,7.9655e+06,5.1146,2.3937e+07,7.2066,0,1,1,1,0,0,1,0,1,1,0,1,1,0,1,0,1,4,1,1,0,1,0,3,2,0,0,5,3,0,0,0,1,0,1,0,1
VexiiRiscv_162,800MHz,240265.1500,2.1965e+08,0.3134,6.3964e+07,-0.0881,1.1520e+08,0.2043,138742.1360,2.0013e+08,0.3824,5.6811e+07,-0.0000,1.0220e+08,0.2549,135170.9170,2.0539e+10,-182.0699,8.2593e+08,-335.0415,5.5341e+09,-213.7170,136774.1720,7.3182e+08,0.3538,3.9784e+08,-0.0076,5.2596e+08,0.2451,139194.1500,2.1959e+08,0.4469,6.3951e+07,-0.0571,1.1518e+08,0.3130,0,1,1,1,0,0,1,0,1,1,0,1,1,0,1,0,1,4,1,1,0,1,0,3,2,0,0,5,3,0,0,0,1,0,1,0,1
VexiiRiscv_163,800MHz,217287.8940,1.9684e+08,0.3466,5.8928e+07,-0.0544,1.0346e+08,0.2242,125407.1320,1.8104e+08,0.4001,5.2519e+07,-0.0000,9.2371e+07,0.2656,122365.4520,8.0245e+10,-774.2770,4.3965e+08,-1439.3206,1.9070e+10,-912.7798,123711.9340,7.1603e+08,0.4108,3.9594e+08,-0.0011,5.2023e+08,0.2790,125809.9940,1.9678e+08,0.4468,5.8915e+07,-0.0174,1.0343e+08,0.3039,0,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,4,1,1,1,1,0,5,1,1,0,5,3,1,2,0,1,0,1,0,0
VexiiRiscv_163,100MHz,217287.8940,7.2541e+07,7.1197,7.3064e+06,3.5427,2.0432e+07,6.2778,124135.2610,6.9762e+07,7.3214,6.4921e+06,4.0388,1.8733e+07,6.5132,122364.8500,1.0089e+10,-765.5592,5.4987e+07,-1430.1010,2.3920e+09,-904.1207,123263.5440,1.3399e+08,7.3510,5.5699e+07,4.8173,7.1117e+07,6.5848,124163.3740,7.2524e+07,7.4557,7.3035e+06,4.0496,2.0425e+07,6.6627,0,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,4,1,1,1,1,0,5,1,1,0,5,3,1,2,0,1,0,1,0,0
VexiiRiscv_163,400MHz,217234.7610,1.2592e+08,0.8690,2.9274e+07,-0.0715,5.6030e+07,0.6383,123975.1500,1.1762e+08,1.0302,2.6064e+07,0.0003,5.0299e+07,0.7550,122331.9090,4.0156e+10,-773.0613,2.1984e+08,-1438.0729,9.5397e+09,-911.5081,123254.8160,3.8263e+08,0.9617,2.0149e+08,0.0003,2.6345e+08,0.7029,124187.6420,1.2589e+08,1.1283,2.9267e+07,0.0098,5.6015e+07,0.8260,0,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,4,1,1,1,1,0,5,1,1,0,5,3,1,2,0,1,0,1,0,0
VexiiRiscv_164,100MHz,78891.6030,1.7917e+07,6.6448,2.0550e+06,2.7493,4.9439e+06,5.7087,45366.2050,1.7547e+07,6.6458,1.9289e+06,2.8973,4.7023e+06,5.7464,44606.1850,8.8882e+08,-765.3611,1.1239e+08,-1431.0229,3.0496e+08,-903.9022,44874.7920,8.3269e+07,6.8523,4.8530e+07,3.9503,5.9904e+07,6.0343,45412.9220,1.7910e+07,6.7982,2.0538e+06,3.0063,4.9411e+06,5.9002,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,1,0,1,0,0,5,1,2,0,5,0,2,1,1,0,1,0,1,0
VexiiRiscv_164,400MHz,78891.6030,3.2059e+07,0.9421,8.2358e+06,-0.0909,1.4370e+07,0.6387,45469.1880,3.0697e+07,0.9725,7.7390e+06,0.0001,1.3460e+07,0.6880,44606.1850,3.5029e+09,-772.8611,4.4953e+08,-1438.5229,1.2128e+09,-911.4022,44902.3430,2.9954e+08,0.8953,1.8887e+08,0.0006,2.3555e+08,0.6214,45506.0010,3.2048e+07,1.0295,8.2333e+06,-0.0416,1.4364e+07,0.7360,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,1,0,1,0,0,5,1,2,0,5,0,2,1,1,0,1,0,1,0
VexiiRiscv_164,800MHz,79154.7230,4.9191e+07,0.3106,1.6943e+07,-0.0564,2.6563e+07,0.1876,46072.4070,4.6915e+07,0.3192,1.5951e+07,-0.0017,2.4907e+07,0.1991,44741.5070,6.9885e+09,-774.2242,8.9899e+08,-1439.6733,2.4238e+09,-912.7931,45166.7220,5.8875e+08,0.4236,3.7606e+08,-0.0001,4.6994e+08,0.2833,46122.8180,4.9174e+07,0.3473,1.6938e+07,-0.0247,2.6554e+07,0.2256,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,1,0,1,0,0,5,1,2,0,5,0,2,1,1,0,1,0,1,0
VexiiRiscv_165,100MHz,41639.8680,5.7491e+06,6.6736,5.8571e+05,2.4036,1.4018e+06,5.6655,23966.5940,5.6777e+06,6.7856,5.5636e+05,2.6883,1.3516e+06,5.7652,23683.1170,7.6148e+07,-172.6256,4.6689e+07,-323.8053,5.8493e+07,-202.9936,23778.4260,7.2741e+07,6.6455,4.6896e+07,3.4600,5.7232e+07,5.6881,23969.2350,5.7464e+06,6.9432,5.8523e+05,2.7419,1.4006e+06,5.9364,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,3,0,0,0,0,1,1,1,0,0
VexiiRiscv_165,800MHz,41663.1240,1.4480e+07,0.2948,4.8397e+06,-0.1115,7.4273e+06,0.1758,24203.7500,1.4005e+07,0.3088,4.6076e+06,-0.0670,7.0514e+06,0.1787,23705.5380,5.6678e+08,-198.7824,3.7350e+08,-372.5948,4.6263e+08,-235.9920,23929.8490,5.5642e+08,0.3831,3.6774e+08,-0.0045,4.5502e+08,0.2588,24229.0440,1.4475e+07,0.3388,4.8380e+06,-0.0737,7.4245e+06,0.2094,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,3,0,0,0,0,1,1,1,0,0
VexiiRiscv_165,400MHz,41639.8680,9.2724e+06,0.9161,2.3108e+06,-0.0750,3.9212e+06,0.6487,24021.4370,8.9618e+06,0.8775,2.1922e+06,0.0005,3.7041e+06,0.6023,23683.1170,2.8638e+08,-180.1256,1.8675e+08,-331.3053,2.3167e+08,-210.4936,23851.8880,2.8006e+08,0.8341,1.8439e+08,0.0000,2.2770e+08,0.5566,24025.2680,9.2686e+06,0.9877,2.3098e+06,-0.0121,3.9193e+06,0.7003,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,3,0,0,0,0,1,1,1,0,0
VexiiRiscv_166,100MHz,54915.4600,1.2807e+07,6.7057,1.4414e+06,2.5228,3.5221e+06,5.7587,31628.4200,1.2463e+07,6.8888,1.3246e+06,2.9890,3.3035e+06,5.9448,31117.4310,8.3418e+07,-171.9100,4.6369e+07,-321.2875,5.9503e+07,-202.0667,31352.1390,7.9399e+07,6.9262,4.7955e+07,3.9405,5.8847e+07,6.0602,31703.0850,1.2803e+07,7.0095,1.4407e+06,2.9527,3.5204e+06,6.0603,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,4,0,0,0,0,0,3,1,3,0,0,0,1,0,1,1,1,1,0,0
VexiiRiscv_166,400MHz,54915.4600,2.4417e+07,0.9287,5.7723e+06,-0.0834,1.0874e+07,0.6540,31689.0500,2.2841e+07,1.0013,5.2929e+06,-0.0001,9.9028e+06,0.7122,31117.4310,2.9655e+08,-179.4100,1.8546e+08,-328.7875,2.3291e+08,-209.5667,31395.8460,2.9174e+08,0.8813,1.8663e+08,-0.0000,2.3204e+08,0.6138,31714.4810,2.4411e+07,1.0413,5.7709e+06,-0.0023,1.0871e+07,0.7613,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,4,0,0,0,0,0,3,1,3,0,0,0,1,0,1,1,1,1,0,0
VexiiRiscv_166,800MHz,55081.5070,3.5214e+07,0.3863,1.1753e+07,-0.0778,1.8932e+07,0.2592,32135.7430,3.2785e+07,0.4081,1.0826e+07,-0.0001,1.7315e+07,0.2792,31172.0960,5.8079e+08,-181.6074,3.7092e+08,-332.3481,4.6412e+08,-212.6869,31606.9690,5.7524e+08,0.4096,3.7155e+08,-0.0009,4.6307e+08,0.2720,32178.2870,3.5206e+07,0.4362,1.1751e+07,-0.0287,1.8928e+07,0.3084,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,4,0,0,0,0,0,3,1,3,0,0,0,1,0,1,1,1,1,0,0
VexiiRiscv_167,800MHz,9108.8820,1.1080e+07,0.4561,4.9469e+06,-0.0480,6.9531e+06,0.3252,5401.3560,1.0746e+07,0.4902,4.8032e+06,0.0001,6.7155e+06,0.3464,5237.2650,5.5340e+08,0.4583,3.6780e+08,-0.2039,4.5462e+08,0.2529,5246.7170,5.5331e+08,0.4614,3.6806e+08,-0.0000,4.5473e+08,0.3228,5420.3710,1.1077e+07,0.5140,4.9459e+06,-0.0259,6.9514e+06,0.3759,0,1,0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,6,2,0,1,1,1,1,0,0,0,0,0,1,1
VexiiRiscv_167,100MHz,8931.0970,2.5372e+06,8.1059,6.0873e+05,5.7633,1.0028e+06,7.5852,5199.6720,2.5078e+06,8.1844,5.9193e+05,6.0372,9.7741e+05,7.6428,5138.5770,7.1003e+07,8.8727,4.5976e+07,7.6084,5.7077e+07,8.5357,5124.5960,7.0253e+07,8.1205,4.6838e+07,6.2673,5.6977e+07,7.6148,5213.9270,2.5366e+06,8.2465,6.0857e+05,5.9259,1.0025e+06,7.7081,0,1,0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,6,2,0,1,1,1,1,0,0,0,0,0,1,1
